sa2_maincode_2016,p_tot_marrd_reg_marrge,p_tot_married_de_facto,p_tot_not_married,p_tot_total,registered_marriage_percent,defacto_percent,not_married_percent
316061441,2304,514,1471,4289,0.5371881557472604,0.11984145488458849,0.3429703893681511
316061442,3755,879,2642,7274,0.5162221611218036,0.12084135276326644,0.36321143799835026
316061443,2559,503,1645,4712,0.543081494057725,0.10674872665534804,0.3491086587436333
316061444,4148,868,2612,7634,0.5433586586324338,0.11370186009955463,0.3421535237097197
316071545,3276,742,1972,5993,0.5466377440347071,0.12381111296512598,0.3290505589854831
316071546,1570,241,923,2732,0.5746705710102489,0.08821376281112737,0.33784773060029283
316071547,3966,986,2596,7545,0.5256461232604374,0.13068257123923127,0.34406891981444665
316071548,6287,1584,6171,14039,0.44782391908255575,0.11282854904195455,0.4395612223092813
316081549,8398,1956,5441,15783,0.5320914908445796,0.12393081163276944,0.34473800925045933
317011445,2783,480,1284,4549,0.6117828094086613,0.10551769619696637,0.28225983732688503
317011446,4208,832,4153,9195,0.4576400217509516,0.09048395867319195,0.4516585100598151
317011447,3003,711,3481,7194,0.41743119266055045,0.09883236030025021,0.48387545176536
317011448,2080,497,2633,5214,0.3989259685462217,0.09532029152282318,0.5049865746068277
317011449,2566,496,1244,4312,0.5950834879406308,0.1150278293135436,0.2884972170686456
317011450,6003,549,2502,9062,0.6624365482233503,0.06058265283601854,0.2760979916133304
317011451,4312,847,2796,7952,0.5422535211267606,0.10651408450704225,0.3516096579476861
317011452,3111,293,1404,4812,0.6465087281795511,0.06088944305901912,0.29177057356608477
317011453,2453,827,3503,6788,0.36137301119622867,0.1218326458456099,0.5160577489687684
317011454,1475,521,2045,4044,0.36473788328387735,0.12883283877349158,0.5056874381800198
317011455,3330,433,2232,5994,0.5555555555555556,0.0722389055722389,0.37237237237237236
317011456,3849,952,4682,9476,0.40618404390037993,0.10046433094132545,0.4940903334740397
317011457,3327,594,2846,6764,0.49186871673565935,0.08781785925487877,0.42075694855115314
317011458,4871,1001,3049,8919,0.5461374593564301,0.11223231303957842,0.34185446798968494
317011459,4033,1102,4322,9462,0.42623124075248364,0.11646586345381527,0.45677446628619744
318011460,3203,635,2702,6537,0.48998011320177454,0.09713936056294936,0.41333945234817193
318011461,3202,556,2002,5757,0.5561924613513983,0.09657807886051763,0.34775056453013725
318011462,2205,582,2305,5093,0.43294718240722563,0.11427449440408403,0.45258197526016103
318011463,1335,242,855,2436,0.5480295566502463,0.0993431855500821,0.35098522167487683
318011464,1560,236,1355,3154,0.49461001902346224,0.07482561826252378,0.4296131896005073
318011465,2757,452,1551,4753,0.5800547022932885,0.09509783294761204,0.32632021880917317
318011466,119,417,954,1492,0.07975871313672922,0.27949061662198393,0.6394101876675603
318021467,1424,390,1610,3430,0.4151603498542274,0.11370262390670553,0.46938775510204084
318021468,3367,534,2122,6020,0.5593023255813954,0.08870431893687708,0.3524916943521595
318021469,1020,218,985,2223,0.45883940620782726,0.09806567701304543,0.4430949167791273
318021470,2681,765,1455,4904,0.5466965742251223,0.15599510603588906,0.29669657422512236
318021471,3096,984,3089,7167,0.43197990791125995,0.13729593972373377,0.43100320915306267
318021472,1828,435,2126,4383,0.4170659365731234,0.09924709103353867,0.48505589778690394
318021473,6784,3011,4642,14441,0.46977356138771553,0.20850356623502528,0.32144588324908246
318021474,1909,634,2413,4953,0.3854229759741571,0.1280032303654351,0.48717948717948717
318021475,1371,635,2402,4400,0.3115909090909091,0.14431818181818182,0.5459090909090909
318021476,1940,795,2744,5478,0.35414384811975175,0.14512595837897044,0.5009127418765973
318021477,1109,338,1465,2912,0.38083791208791207,0.11607142857142858,0.5030906593406593
318021478,1215,539,1915,3672,0.33088235294117646,0.14678649237472766,0.5215141612200436
318021479,1140,393,1790,3327,0.34265103697024346,0.11812443642921551,0.5380222422602946
318021480,3029,1039,2898,6964,0.4349511774842045,0.14919586444572086,0.4161401493394601
318021481,2196,660,2619,5483,0.4005106693416013,0.12037205909173809,0.47765821630494254
318021482,5240,1401,4067,10702,0.4896281068959073,0.13091011025976454,0.38002242571481964
318021483,676,218,764,1654,0.40870616686819833,0.13180169286577992,0.4619105199516324
318021484,3013,1012,2245,6273,0.48031245018332536,0.1613263191455444,0.3578829905946118
318021485,1044,259,1180,2483,0.4204591220298027,0.10430930326218284,0.4752315747080145
318021486,2221,655,1610,4482,0.49553770638107986,0.1461401160196341,0.35921463632307005
318021487,2089,648,1838,4573,0.45681172097091627,0.1417012901815001,0.4019243385086377
318021488,1163,632,1858,3658,0.31793329688354294,0.17277200656096228,0.5079278294149808
318021489,1706,449,962,3117,0.547321142123837,0.14404876483798523,0.30863009303817773
318021490,2194,940,3028,6163,0.35599545675807237,0.15252312185623884,0.4913191627454162
318021491,1609,443,1718,3775,0.4262251655629139,0.11735099337748345,0.4550993377483444
319011492,1705,419,1575,3703,0.46043748312179317,0.1131514987847691,0.42533081285444235
319011493,6862,1296,4196,12352,0.5555375647668394,0.10492227979274611,0.3397020725388601
319011494,1864,355,1064,3281,0.5681194757695824,0.10819871990246877,0.32429137458092044
319011495,1324,424,2492,4246,0.31182289213377296,0.09985869053226566,0.586905322656618
319011496,1910,366,1517,3797,0.5030287068738478,0.09639188833289439,0.39952594153278903
319011497,2523,529,2108,5166,0.4883855981416957,0.10240030971738288,0.408052651955091
319011498,3378,692,2109,6179,0.5466904029778281,0.1119922317527108,0.3413173652694611
319011499,3876,717,2456,7053,0.5495533815397703,0.10165886856656742,0.34822061534098964
319011500,2510,555,2187,5257,0.47745862659311394,0.10557352101959293,0.4160167395853148
319011501,1713,458,1950,4125,0.4152727272727273,0.11103030303030303,0.4727272727272727
319011502,3343,781,3580,7713,0.4334240892000519,0.10125761701024245,0.46415143264618175
319021503,2314,470,1856,4640,0.4987068965517241,0.10129310344827586,0.4
319021504,1808,398,1492,3701,0.48851661713050526,0.1075385031072683,0.4031342880302621
319021505,3244,848,2998,7091,0.4574813143421238,0.11958821040755888,0.4227894514172895
319021506,2930,746,2831,6512,0.4499385749385749,0.11455773955773955,0.43473587223587223
319021507,1634,275,915,2827,0.5779978776087725,0.09727626459143969,0.323664662186063
319021508,1316,264,904,2475,0.5317171717171717,0.10666666666666667,0.3652525252525253
319021509,3406,751,2772,6920,0.49219653179190753,0.10852601156069364,0.4005780346820809
319021510,5,0,3,8,0.625,0.0,0.375
319031511,2381,486,1717,4588,0.5189625108979947,0.1059285091543156,0.3742371403661726
319031512,3987,1122,4734,9844,0.4050182852498984,0.1139780577001219,0.48090207232832183
319031513,2354,409,1968,4733,0.49735896894147474,0.08641453623494612,0.4158039298542151
319031514,6930,1596,4730,13257,0.5227427019687713,0.12038922833220185,0.356792637851701
319031515,1414,261,925,2599,0.544055405925356,0.10042323970757984,0.3559061177375914
319041516,1742,459,1124,3325,0.5239097744360902,0.1380451127819549,0.33804511278195487
319041517,2129,355,1032,3516,0.6055176336746303,0.10096700796359499,0.2935153583617747
319041518,5262,1025,3924,10212,0.5152761457109283,0.10037211124167646,0.38425381903642775
319041519,2069,466,1565,4096,0.505126953125,0.11376953125,0.382080078125
319041520,4739,1035,4994,10761,0.4403865811727535,0.09618065235572902,0.4640832636372084
319041521,4549,995,3592,9140,0.4977024070021882,0.10886214442013128,0.39299781181619253
319051522,3517,808,2444,6775,0.5191143911439114,0.1192619926199262,0.3607380073800738
319051523,1079,213,940,2239,0.4819115676641358,0.09513175524787852,0.4198302813756141
319051524,5472,1291,5894,12661,0.43219334965642525,0.10196666929942343,0.465524050232999
319051525,3236,717,2187,6140,0.5270358306188925,0.11677524429967427,0.35618892508143324
319051526,2238,416,1306,3956,0.5657229524772498,0.1051567239635996,0.3301314459049545
397979799,0,0,0,0,0.0,0.0,0.0
399999499,0,0,0,0,0.0,0.0,0.0
401011001,2350,1357,6588,10296,0.22824397824397824,0.1317987567987568,0.6398601398601399
401011002,1742,585,2297,4630,0.37624190064794816,0.1263498920086393,0.49611231101511877
401021003,3019,517,1571,5104,0.5914968652037618,0.10129310344827586,0.3077978056426332
401021004,7282,1290,4147,12727,0.5721694036300777,0.10135931484246091,0.3258426966292135
401021005,1787,297,1075,3157,0.5660437123851758,0.09407665505226481,0.34051314539119415
401021006,3480,688,2358,6529,0.533006586000919,0.10537601470362996,0.36115791085924337
401021007,6169,1415,4813,12395,0.49770068576038723,0.11415893505445744,0.3883017345703913
401021008,2405,635,1539,4582,0.5248799650807507,0.13858577040593628,0.3358795285901353
401021009,1781,537,1293,3603,0.49431029697474327,0.14904246461282264,0.3588676103247294
401021010,2259,390,1309,3958,0.5707427993936331,0.09853461344113189,0.33072258716523495
401031011,7544,913,5614,14070,0.5361762615493959,0.06488983653162758,0.3990049751243781
401031012,4056,479,2601,7134,0.5685449957947856,0.06714325763947294,0.36459209419680405
401031013,6031,805,4968,11805,0.5108852181279119,0.06819144430326134,0.4208386277001271
401041014,4229,407,2669,7302,0.57915639550808,0.055738153930430016,0.36551629690495757
401041015,7504,938,6600,15044,0.4988035097048657,0.06235043871310821,0.43871310821590004
401041016,8376,1091,7263,16725,0.5008071748878924,0.06523168908819132,0.43426008968609864
401051017,2778,872,3953,7602,0.3654301499605367,0.11470665614312023,0.5199947382267824
401051018,4196,755,4560,9514,0.44103426529325207,0.07935673743956274,0.47929367248265714
401051019,4695,872,4355,9919,0.4733340054440972,0.08791208791208792,0.43905635648754915
401061020,2202,444,1965,4611,0.47755367599219256,0.09629147690305791,0.4261548471047495
401061021,5019,1038,4697,10755,0.4666666666666667,0.09651324965132496,0.4367271036727104
401061022,2837,408,2381,5628,0.5040867093105899,0.07249466950959488,0.4230632551528074
401071023,6042,1452,5590,13087,0.46167952930388934,0.11094979750897838,0.42714143806831206
401071024,6864,1377,6453,14695,0.46709765226267436,0.09370534195304525,0.43912895542701597
402011025,3439,697,2454,6598,0.5212185510760836,0.10563807214307366,0.37193088814792363
402011026,6757,1546,6252,14548,0.4644624690679131,0.10626890294198515,0.4297497937860874
402011027,2012,572,1502,4087,0.4922926351847321,0.13995595791534132,0.3675067286518229
402021028,5968,1709,5087,12763,0.46760166105147694,0.1339026874559273,0.3985740029773564
402021029,3647,1716,5965,11335,0.32174680194089106,0.1513895015438906,0.5262461402734891
402021030,2229,600,4436,7267,0.30672904912618687,0.08256501995321315,0.6104307141874226
402021031,3709,994,4515,9218,0.40236493816446084,0.10783250162725103,0.4898025602082881
402021032,3632,1263,3147,8043,0.4515727962203158,0.15703095859753824,0.39127191346512497
402021033,1160,160,588,1902,0.6098843322818086,0.08412197686645637,0.30914826498422715
402021034,2542,1080,4891,8519,0.2983918300269985,0.1267754431271276,0.574128418828501
402021035,1640,284,1236,3158,0.51931602279924,0.08993033565547814,0.3913869537682077
402031036,6898,1315,8948,17163,0.40191108780516227,0.07661830682281652,0.521354075627804
402031037,8677,1565,7296,17534,0.49486711531880917,0.0892551614007072,0.41610585148853657
402031038,7177,1317,6939,15430,0.46513285806869736,0.08535320803629294,0.44970836033700584
402041039,0,0,0,0,0.0,0.0,0.0
402041040,5391,969,4758,11125,0.48458426966292134,0.08710112359550562,0.42768539325842697
402041041,5319,1061,4519,10898,0.48807120572582124,0.09735731326848963,0.41466324096164436
402041042,0,0,0,0,0.0,0.0,0.0
402041043,6002,981,5541,12525,0.47920159680638724,0.07832335329341317,0.44239520958083833
402041044,5230,1409,5460,12096,0.4323743386243386,0.11648478835978836,0.4513888888888889
402041046,5197,1102,6624,12924,0.4021200866604766,0.08526771897245435,0.5125348189415042
402041047,6237,1296,5614,13144,0.47451308581862445,0.09860012172854535,0.42711503347534996
402041048,4665,1475,5607,11746,0.39715647880129407,0.12557466371530734,0.47735399284862934
402041171,4730,1114,3961,9800,0.4826530612244898,0.1136734693877551,0.40418367346938777
402041172,2668,475,2721,5864,0.45497953615279674,0.08100272851296043,0.46401773533424284
402051049,4370,591,2885,7848,0.5568297655453619,0.07530581039755352,0.36760958205912336
402051050,3526,583,2537,6644,0.5307043949428055,0.08774834437086093,0.38184828416616495
402051051,4650,628,2750,8023,0.5795836968714945,0.07827495949146204,0.3427645519132494
402051052,5862,1016,5317,12201,0.4804524219326285,0.08327186296205229,0.4357839521350709
402051053,7689,1281,5619,14592,0.5269325657894737,0.08778782894736842,0.38507401315789475
402051054,6459,1340,4194,11989,0.5387438485278172,0.11176912169488698,0.3498206689465343
402051055,4867,918,3714,9506,0.5119924258363139,0.09657058699768567,0.3907006101409636
403011056,5141,896,4196,10235,0.5022960429897411,0.087542745481192,0.4099658036150464
403011057,6615,1607,6775,14994,0.4411764705882353,0.10717620381485927,0.45184740562891823
403021058,4039,1101,5369,10512,0.3842275494672755,0.10473744292237443,0.5107496194824962
403021059,5455,825,3291,9574,0.56977229997911,0.0861708794652183,0.3437434719030708
403021060,3763,747,2563,7068,0.5323995472552349,0.10568760611205433,0.36262026032823996
403021061,4836,1033,5867,11733,0.4121708003068269,0.0880422739282366,0.5000426148470127
403021062,4647,1137,5331,11120,0.4178956834532374,0.10224820143884893,0.47940647482014387
403021063,4054,810,2483,7348,0.5517147523135547,0.11023407729994557,0.337915078933043
403021064,4730,1135,5530,11396,0.41505791505791506,0.0995963495963496,0.48525798525798525
403031065,1951,345,1148,3444,0.5664924506387921,0.10017421602787456,0.3333333333333333
403031066,2697,449,2392,5540,0.4868231046931408,0.08104693140794224,0.43176895306859203
403031067,5048,813,3076,8935,0.5649692221600447,0.09099048684946838,0.3442641298265249
403031068,5674,1008,4681,11369,0.4990764359222447,0.08866215146450875,0.4117336617116721
403031069,6284,834,4661,11782,0.5333559667289085,0.07078594466134781,0.395603462909523
403031070,3135,448,2620,6205,0.5052377115229654,0.07219983883964545,0.42224012892828366
403041071,4820,817,3250,8885,0.5424873382104671,0.0919527293190771,0.3657850309510411
403041072,4481,1588,4386,10461,0.428352929930217,0.15180193098174172,0.41927158015486093
403041073,2432,841,3341,6606,0.36815016651528915,0.12730850741749924,0.5057523463518014
403041074,2893,932,3560,7385,0.3917400135409614,0.12620176032498306,0.4820582261340555
403041075,1212,180,625,2024,0.5988142292490118,0.08893280632411067,0.30879446640316205
403041076,1844,335,973,3158,0.5839138695376821,0.10607979734008867,0.30810639645345156
403041077,4587,682,2680,7956,0.5765460030165912,0.08572146807440925,0.3368526897938663
403041078,2312,488,1804,4609,0.5016272510305924,0.10587980039054025,0.3914081145584726
403041079,2099,681,2712,5495,0.38198362147406734,0.12393084622383986,0.4935395814376706
403041080,5530,1083,3618,10231,0.5405141237415697,0.10585475515589873,0.35363112110253153
403041081,0,0,0,0,0.0,0.0,0.0
403041082,12,0,5,10,1.2,0.0,0.5
403041083,2554,386,1485,4424,0.5773056057866185,0.08725135623869801,0.33566907775768534
403041084,4296,1212,4673,10180,0.4220039292730845,0.11905697445972495,0.45903732809430253
403041085,2901,924,3313,7137,0.40647330811265237,0.1294661622530475,0.4642006445285134
403041086,3659,862,3260,7777,0.47048990613347047,0.11083965539411084,0.41918477562041917
403041087,7487,2282,6262,16032,0.46700349301397204,0.14234031936127745,0.3905938123752495
403041088,1381,313,879,2579,0.5354788677782086,0.12136487010469174,0.3408297789841024
403041089,4467,873,3204,8546,0.5227006786800843,0.10215305406037913,0.374912239644278
404011090,2490,627,2634,5753,0.4328176603511212,0.1089866156787763,0.4578480792629932
404011091,5412,929,4976,11308,0.4785992217898833,0.08215422709586134,0.440042447824549
404011092,5828,950,4699,11480,0.5076655052264808,0.08275261324041812,0.4093205574912892
404011093,5047,1596,6764,13405,0.37650130548302874,0.11906005221932114,0.5045878403580754
404011094,1830,506,2133,4475,0.40893854748603353,0.11307262569832402,0.4766480446927374
404011095,5576,1048,5723,12347,0.4516076779784563,0.08487891795577873,0.46351340406576497
404011096,5790,972,4507,11267,0.5138901215940357,0.08626963699298837,0.4000177509541138
