sa2_maincode_2016,negative_nil_income_tot,hi_1_149_tot,hi_150_299_tot,hi_300_399_tot,hi_400_499_tot,hi_500_649_tot,hi_650_799_tot,hi_800_999_tot,hi_1000_1249_tot,hi_1250_1499_tot,hi_1500_1749_tot,hi_1750_1999_tot,hi_2000_2499_tot,hi_2500_2999_tot,hi_3000_3499_tot,hi_3500_3999_tot,hi_4000_more_tot,tot_tot,hi_negative_nil_percent,hi_1_149_percent,hi_150_299_percent,hi_300_399_percent,hi_400_499_percent,hi_500_649_percent,hi_650_799_percent,hi_800_999_percent,hi_1000_1249_percent,hi_1250_1499_percent,hi_1500_1749_percent,hi_1750_1999_percent,hi_2000_2449_percent,hi_2500_2999_percent,hi_3000_3449_percent,hi_3500_3999_percent,hi_4000_more_percent
102011034,37,14,63,102,335,156,289,206,225,193,130,132,241,136,105,89,122,2892,0.012793914246196404,0.004840940525587829,0.021784232365145227,0.035269709543568464,0.11583679114799447,0.05394190871369295,0.09993084370677732,0.07123098201936376,0.07780082987551867,0.06673582295988935,0.04495159059474412,0.04564315352697095,0.08333333333333333,0.04702627939142462,0.03630705394190872,0.030774550484094054,0.042185338865836794
102011035,19,11,27,52,105,87,146,142,197,192,153,133,287,173,118,90,111,2256,0.008421985815602837,0.004875886524822695,0.011968085106382979,0.02304964539007092,0.04654255319148936,0.03856382978723404,0.06471631205673758,0.06294326241134751,0.08732269503546099,0.0851063829787234,0.0678191489361702,0.05895390070921986,0.12721631205673758,0.07668439716312057,0.05230496453900709,0.0398936170212766,0.04920212765957447
102011036,22,17,45,48,135,102,156,172,195,200,168,166,370,214,147,96,166,2669,0.008242787560884226,0.006369426751592357,0.016860247283626825,0.01798426376920195,0.05058074185088048,0.03821656050955414,0.05844885724990633,0.06444361183964031,0.07306107156238291,0.07493443237167478,0.06294492319220682,0.06219557886849007,0.13862869988759835,0.08017984263769203,0.055076807793180964,0.0359685275384039,0.06219557886849007
102011037,28,15,48,70,157,110,180,186,183,170,147,127,245,177,106,83,127,2373,0.011799410029498525,0.006321112515802781,0.020227560050568902,0.029498525073746312,0.06616097766540244,0.046354825115887066,0.07585335018963338,0.07838179519595449,0.07711757269279393,0.07163927517909818,0.061946902654867256,0.05351875263379688,0.10324483775811209,0.07458912768647281,0.044669195111672985,0.03497682258744206,0.05351875263379688
102011038,24,22,33,62,183,116,199,162,223,182,126,140,250,184,131,80,143,2543,0.009437672040896579,0.008651199370821865,0.012976799056232795,0.02438065277231616,0.07196224931183641,0.045615414864333466,0.07825403067243414,0.0637042862760519,0.08769170271333071,0.07156901297679906,0.04954777821470704,0.055053086905230045,0.09830908375933936,0.07235548564687377,0.05151395988989382,0.031458906802988594,0.056232795910342116
102011039,73,21,68,96,267,200,266,293,293,319,249,271,528,360,265,263,471,4828,0.01512013256006628,0.004349627174813587,0.014084507042253521,0.01988400994200497,0.05530240265120132,0.041425020712510356,0.05509527754763877,0.060687655343827675,0.060687655343827675,0.06607290803645402,0.05157415078707539,0.056130903065451536,0.10936205468102735,0.07456503728251865,0.05488815244407622,0.054473902236951116,0.09755592377796189
102011040,140,61,185,320,1023,599,916,769,878,712,487,449,820,475,237,206,262,9516,0.014712063892391762,0.00641025641025641,0.019440941572089112,0.03362757461118117,0.1075031525851198,0.06294661622530474,0.0962589323245061,0.08081126523749474,0.09226565783942833,0.0748213535098781,0.05117696511139134,0.04718369062631358,0.08617065994115175,0.049915931063472044,0.024905422446406054,0.021647751155947876,0.027532576712904582
102011041,39,21,30,38,136,123,192,165,213,213,171,211,369,289,210,145,302,3258,0.011970534069981584,0.006445672191528545,0.009208103130755065,0.011663597298956415,0.041743400859422956,0.037753222836095765,0.058931860036832415,0.05064456721915286,0.06537753222836096,0.06537753222836096,0.052486187845303865,0.06476365868631062,0.1132596685082873,0.08870472682627378,0.06445672191528545,0.044505831798649476,0.09269490484960098
102011042,82,52,147,283,603,348,501,466,498,412,278,276,427,276,163,113,198,5730,0.014310645724258289,0.009075043630017453,0.025654450261780103,0.049389179755671905,0.10523560209424083,0.060732984293193716,0.08743455497382199,0.08132635253054102,0.08691099476439791,0.07190226876090751,0.04851657940663176,0.048167539267015703,0.07452006980802792,0.048167539267015703,0.02844677137870855,0.019720767888307154,0.03455497382198953
102011043,42,29,81,155,349,238,331,317,336,312,235,264,446,255,129,86,97,4153,0.010113171201541055,0.006982903924873585,0.019503973031543463,0.03732241752949675,0.0840356368889959,0.05730797014206598,0.07970142065976403,0.07633036359258367,0.08090536961232844,0.07512641464001926,0.05658560077052733,0.06356850469540092,0.10739224656874549,0.06140139658078497,0.03106188297616181,0.020707921984107872,0.02335660967974958
102021044,75,40,159,275,729,406,614,598,672,591,465,496,821,481,288,196,211,7964,0.00941737820190859,0.005022601707684581,0.01996484178804621,0.034530386740331494,0.09153691612255148,0.050979407332998494,0.07709693621295831,0.07508789552988449,0.08437970868910095,0.07420894023103967,0.05838774485183325,0.0622802611752888,0.10308890005022601,0.06039678553490708,0.03616273229532898,0.024610748367654443,0.026494224008036162
102021045,39,16,57,99,256,186,355,295,347,351,260,252,374,196,98,66,62,3694,0.010557661072008662,0.004331348132106118,0.015430427720628045,0.026800216567406606,0.06930157011369789,0.050351922035733625,0.09610178668110449,0.07985923118570655,0.09393611261505143,0.09501894964807796,0.07038440714672442,0.06821873308067136,0.10124526258798051,0.05305901461829995,0.026529507309149974,0.017866811044937737,0.016783974011911208
102021046,56,30,77,143,385,232,427,294,339,272,196,192,273,182,86,48,72,3739,0.014977266648836588,0.008023535704733886,0.020593741642150307,0.03824552019256486,0.10296870821075153,0.06204867611660872,0.11420165819737897,0.07863064990639208,0.09066595346349292,0.07274672372292057,0.05242043327092805,0.05135062851029687,0.07301417491307836,0.04867611660871891,0.023000802353570472,0.012837657127574217,0.019256485691361326
102021047,55,29,68,107,344,234,391,371,424,403,330,318,632,421,232,147,243,5298,0.010381275953189883,0.005473763684409211,0.012835032087580219,0.020196300490751228,0.06493016232540581,0.044167610419026046,0.07380143450358626,0.07002642506606266,0.08003020007550019,0.07606644016610041,0.0622876557191393,0.06002265005662514,0.11929029822574556,0.07946394865987165,0.04379010947527369,0.027746319365798414,0.045866364665911666
102021048,112,55,186,282,845,516,845,638,702,645,520,403,670,368,191,107,165,8170,0.013708690330477356,0.006731946144430845,0.02276621787025704,0.034516523867809054,0.10342717258261934,0.06315789473684211,0.10342717258261934,0.0780905752753978,0.08592411260709915,0.07894736842105263,0.06364749082007344,0.049326805385556914,0.08200734394124846,0.04504283965728274,0.023378212974296205,0.013096695226438188,0.020195838433292534
102021049,11,12,17,12,36,35,34,55,63,64,58,55,102,92,52,54,114,986,0.011156186612576065,0.012170385395537525,0.017241379310344827,0.012170385395537525,0.036511156186612576,0.035496957403651115,0.034482758620689655,0.055780933062880324,0.06389452332657201,0.06490872210953347,0.058823529411764705,0.055780933062880324,0.10344827586206896,0.09330628803245436,0.05273833671399594,0.05476673427991886,0.11561866125760649
102021050,42,28,91,130,428,284,600,337,359,320,220,209,321,189,102,74,89,4282,0.009808500700607193,0.006539000467071462,0.02125175151798225,0.03035964502568893,0.09995329285380664,0.06632414759458197,0.14012143858010276,0.07870154133582438,0.08383932741709482,0.07473143390938813,0.051377860812704346,0.048808967772069126,0.07496496964035497,0.04413825315273237,0.02382064455861747,0.017281644091546006,0.020784680056048575
102021051,9,14,21,21,79,56,105,112,128,123,107,96,215,134,83,71,121,1649,0.005457853244390539,0.008489993935718617,0.012734990903577926,0.012734990903577926,0.04790782292298363,0.03395997574287447,0.06367495451788963,0.06791995148574893,0.07762280169799879,0.07459066100667071,0.06488781079442087,0.05821710127349909,0.13038204972710735,0.08126137052759248,0.05033353547604609,0.0430563978168587,0.07337780473013948
102021052,24,9,36,55,178,116,210,193,192,197,154,110,204,110,54,45,48,2167,0.011075219197046609,0.004153207198892478,0.01661282879556991,0.025380710659898477,0.08214120904476234,0.0535302261190586,0.09690816797415783,0.08906322104291647,0.08860175357637287,0.09090909090909091,0.07106598984771574,0.050761421319796954,0.09413936317489617,0.050761421319796954,0.024919243193354867,0.02076603599446239,0.022150438394093218
102021053,91,64,165,303,644,428,619,583,599,440,349,301,471,235,137,135,148,6371,0.014283471982420342,0.010045518756867053,0.025898603045047874,0.047559252864542455,0.10108303249097472,0.06717940668654843,0.09715900172657353,0.09150839742583582,0.09401977711505258,0.069062941453461,0.054779469471040655,0.047245330403390365,0.07392873960131847,0.036885889185371216,0.021503688588918535,0.021189766127766442,0.02323026212525506
102021054,42,29,83,183,453,240,423,311,333,304,193,169,268,172,88,57,89,3881,0.010821953104869879,0.007472300953362535,0.021386240659623808,0.04715279567121876,0.11672249420252512,0.06183973202782788,0.10899252769904663,0.08013398608606029,0.08580262818861119,0.07833032723524865,0.04972945117237825,0.043545477969595466,0.06905436743107446,0.044318474619943315,0.022674568410203554,0.014686936356609122,0.022932233960319504
102021055,14,6,30,38,98,75,134,104,134,151,115,108,209,130,81,53,104,1757,0.00796812749003984,0.003414911781445646,0.01707455890722823,0.021627774615822423,0.055776892430278883,0.042686397268070574,0.07626636311895275,0.05919180421172453,0.07626636311895275,0.08594194649971543,0.06545247581104155,0.061468412066021626,0.11895276038702333,0.07398975526465566,0.04610130904951622,0.03016505406943654,0.05919180421172453
102021056,53,29,58,90,242,176,318,256,332,332,319,313,604,454,255,188,221,4674,0.011339323919554984,0.006204535729567822,0.012409071459135643,0.019255455712451863,0.051775780915703895,0.037655113393239195,0.06803594351732992,0.05477107402652974,0.07103123662815576,0.07103123662815576,0.06824989302524605,0.06696619597774925,0.1292255027813436,0.09713307659392384,0.05455712451861361,0.04022250748823278,0.04728284124946513
102021057,60,24,88,158,309,150,303,263,291,233,213,143,261,135,87,56,62,3224,0.018610421836228287,0.007444168734491315,0.02729528535980149,0.04900744416873449,0.09584367245657568,0.04652605459057072,0.09398263027295285,0.081575682382134,0.0902605459057072,0.07227047146401985,0.06606699751861042,0.04435483870967742,0.08095533498759305,0.04187344913151365,0.02698511166253102,0.017369727047146403,0.019230769230769232
103011058,96,51,212,287,730,512,687,657,742,703,526,475,833,509,368,205,280,8681,0.011058633797949545,0.005874899205160696,0.024421149637138578,0.03306070729178666,0.08409169450524133,0.05897938025573091,0.07913834811657643,0.0756825250547172,0.08547402372998503,0.08098145374956803,0.06059209768459855,0.05471719847943785,0.09595668701762469,0.058633797949544986,0.042391429558806586,0.023614790922704756,0.03225434857735284
103011059,30,23,78,92,223,153,262,228,291,278,237,243,384,292,178,123,160,3652,0.008214676889375685,0.006297918948521358,0.02135815991237678,0.025191675794085433,0.06106243154435925,0.041894852135815994,0.07174151150054764,0.0624315443592552,0.07968236582694414,0.07612267250821468,0.06489594742606791,0.06653888280394304,0.10514786418400876,0.07995618838992333,0.04874041621029573,0.033680175246440305,0.04381161007667032
103011060,26,13,53,56,179,95,162,143,198,193,117,113,239,134,98,78,113,2272,0.011443661971830986,0.005721830985915493,0.023327464788732395,0.02464788732394366,0.07878521126760564,0.04181338028169014,0.07130281690140845,0.06294014084507042,0.08714788732394366,0.08494718309859155,0.05149647887323944,0.04973591549295775,0.10519366197183098,0.05897887323943662,0.043133802816901406,0.03433098591549296,0.04973591549295775
103011061,21,21,46,51,156,71,148,103,146,133,125,102,153,72,39,35,44,1671,0.012567324955116697,0.012567324955116697,0.02752842609216038,0.03052064631956912,0.0933572710951526,0.04248952722920407,0.08856971873129862,0.061639736684619986,0.08737283064033513,0.07959305804907241,0.07480550568521843,0.06104129263913824,0.09156193895870736,0.04308797127468582,0.02333931777378815,0.020945541591861162,0.026331538001196888
103021062,43,17,73,116,205,145,221,182,230,163,128,110,206,87,42,34,63,2369,0.018151118615449557,0.007176023638666104,0.030814689742507388,0.04896580835795694,0.08653440270156185,0.06120726044744618,0.09328830730265936,0.07682566483748417,0.0970873786407767,0.06880540312368087,0.054031236808780074,0.04643309413254538,0.08695652173913043,0.036724356268467706,0.017728999577880964,0.014352047277332207,0.026593499366821444
103021063,35,32,115,185,383,217,411,310,337,274,164,179,261,114,66,47,66,3571,0.009801176141136937,0.008961075329039486,0.032203864463735646,0.05180621674600952,0.10725287034444134,0.06076729207504901,0.11509381125735088,0.08681041725007001,0.09437132455894708,0.07672920750490059,0.04592551106132736,0.05012601512181462,0.07308877065247829,0.03192383085970316,0.018482217866143937,0.013161579389526744,0.018482217866143937
103021064,25,22,63,108,220,115,231,182,191,157,118,91,158,71,43,30,48,2100,0.011904761904761904,0.010476190476190476,0.03,0.05142857142857143,0.10476190476190476,0.05476190476190476,0.11,0.08666666666666667,0.09095238095238095,0.07476190476190477,0.05619047619047619,0.043333333333333335,0.07523809523809524,0.03380952380952381,0.020476190476190478,0.014285714285714285,0.022857142857142857
103021065,38,34,98,152,339,207,375,301,363,300,184,186,312,154,107,60,85,3737,0.010168584426010168,0.009098207118009098,0.026224244046026225,0.04067433770404067,0.09071447685309071,0.055392025689055394,0.10034787262510035,0.08054589242708055,0.09713674070109714,0.08027829810008028,0.04923735616804924,0.04977254482204977,0.08348943002408349,0.04120952635804121,0.02863259298902863,0.016055659620016056,0.022745517795022745
103021066,15,14,41,76,178,83,173,125,143,113,66,50,77,48,29,18,41,1449,0.010351966873706004,0.00966183574879227,0.028295376121463076,0.05244996549344375,0.12284334023464458,0.05728088336783989,0.11939268461007592,0.0862663906142167,0.0986887508626639,0.0779848171152519,0.045548654244306416,0.03450655624568668,0.05314009661835749,0.033126293995859216,0.020013802622498276,0.012422360248447204,0.028295376121463076
103021067,53,31,105,188,379,202,333,297,306,284,226,221,340,212,122,79,115,3958,0.013390601313794846,0.007832238504295099,0.02652854977261243,0.04749873673572511,0.09575543203638201,0.05103587670540677,0.08413340070742799,0.07503789792824658,0.07731177362304194,0.0717534108135422,0.05709954522486104,0.05583628094997473,0.08590197069226882,0.053562405255179385,0.030823648307225872,0.01995957554320364,0.029055078322385044
103021068,25,23,35,54,138,80,117,88,103,89,52,56,114,44,34,23,23,1237,0.02021018593371059,0.018593371059013743,0.028294260307194827,0.043654001616814875,0.11156022635408246,0.0646725949878739,0.09458367016976556,0.07113985448666128,0.08326596604688763,0.0719482619240097,0.04203718674211803,0.04527081649151172,0.09215844785772029,0.03556992724333064,0.0274858528698464,0.018593371059013743,0.018593371059013743
103021069,34,12,54,97,190,114,192,159,230,144,104,126,166,81,56,56,70,2175,0.015632183908045976,0.005517241379310344,0.02482758620689655,0.04459770114942529,0.08735632183908046,0.05241379310344828,0.08827586206896551,0.07310344827586207,0.10574712643678161,0.06620689655172414,0.04781609195402299,0.057931034482758624,0.07632183908045977,0.037241379310344824,0.02574712643678161,0.02574712643678161,0.03218390804597701
103031070,63,52,193,292,598,310,533,361,438,296,206,221,353,193,126,104,160,4985,0.012637913741223672,0.010431293881644935,0.03871614844533601,0.058575727181544635,0.11995987963891674,0.062186559679037114,0.10692076228686058,0.0724172517552658,0.08786359077231695,0.05937813440320963,0.04132397191574724,0.044332998996990974,0.0708124373119358,0.03871614844533601,0.025275827482447343,0.02086258776328987,0.0320962888665998
103031071,48,35,82,111,283,134,264,211,211,200,146,138,257,137,89,68,128,2871,0.01671891327063741,0.012190874259839777,0.028561476837338905,0.038662486938349006,0.09857192615813305,0.046673632880529434,0.09195402298850575,0.07349355625217695,0.07349355625217695,0.06966213862765587,0.050853361198188785,0.04806687565308255,0.08951584813653779,0.04771856495994427,0.03099965168930686,0.023685127133402994,0.04458376872169976
103031072,48,32,80,141,343,227,342,292,354,317,193,230,430,246,158,153,232,4244,0.011310084825636193,0.007540056550424128,0.01885014137606032,0.03322337417530632,0.08081998114985862,0.05348727615457116,0.08058435438265787,0.06880301602262016,0.08341187558906692,0.07469368520263903,0.04547596606974552,0.05419415645617342,0.10131950989632423,0.05796418473138549,0.03722902921771913,0.03605089538171536,0.05466540999057493
103031073,27,24,55,83,213,80,169,104,114,81,56,46,80,39,16,17,28,1393,0.019382627422828428,0.01722900215362527,0.03948312993539124,0.05958363244795405,0.15290739411342427,0.057430007178750894,0.12132089016511127,0.07465900933237617,0.08183776022972003,0.05814788226848528,0.04020100502512563,0.033022254127781765,0.057430007178750894,0.02799712849964106,0.01148600143575018,0.012203876525484566,0.020100502512562814
103031074,55,36,102,124,391,177,358,270,281,219,178,201,298,189,88,67,126,3628,0.01515986769570011,0.009922822491730982,0.028114663726571114,0.034178610804851156,0.1077728776185226,0.048787210584343994,0.09867695700110253,0.07442116868798236,0.07745314222712238,0.0603638368246968,0.04906284454244763,0.055402425578831314,0.08213891951488424,0.052094818081587654,0.024255788313120176,0.01846747519294377,0.034729878721058434
103031075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103041076,29,18,85,105,215,137,215,187,214,197,142,147,257,148,93,80,94,2667,0.010873640794900637,0.006749156355455568,0.031871016122984624,0.03937007874015748,0.08061492313460818,0.051368578927634044,0.08061492313460818,0.07011623547056618,0.08023997000374954,0.0738657667791526,0.05324334458192726,0.05511811023622047,0.09636295463067117,0.05549306336707911,0.03487064116985377,0.029996250468691414,0.03524559430071241
103041077,105,76,212,367,723,457,655,555,689,555,403,368,609,351,170,156,243,7386,0.01421608448415922,0.010289737340915246,0.028702951529921472,0.04968860005415651,0.09788789601949635,0.061873815326292984,0.08868128892499323,0.0751421608448416,0.09328459247224478,0.0751421608448416,0.054562686163011104,0.04982399133495803,0.08245329000812347,0.04752233956133225,0.023016517736257784,0.021121039805036556,0.03290008123476848
103041078,59,54,128,171,395,254,448,392,538,497,418,450,806,503,375,241,402,6792,0.008686690223792697,0.007950530035335688,0.01884570082449941,0.02517667844522968,0.05815665488810365,0.03739693757361602,0.06595995288574794,0.05771495877502945,0.07921083627797408,0.07317432273262663,0.06154299175500589,0.06625441696113074,0.11866902237926973,0.07405771495877503,0.055212014134275615,0.0354829210836278,0.05918727915194346
103041079,51,31,73,94,230,152,279,250,280,294,207,222,419,260,194,127,269,3916,0.013023493360572012,0.007916241062308479,0.0186414708886619,0.02400408580183861,0.05873340143003064,0.03881511746680286,0.0712461695607763,0.06384065372829417,0.07150153217568948,0.07507660878447395,0.05286006128702758,0.05669050051072523,0.10699693564862105,0.06639427987742594,0.04954034729315628,0.03243105209397344,0.06869254341164453
104011080,72,40,204,300,858,529,823,651,673,527,365,325,457,262,142,96,113,7143,0.01007979840403192,0.0055998880022399555,0.028559428811423773,0.041999160016799666,0.12011759764804704,0.0740585188296234,0.11521769564608708,0.09113817723645527,0.09421811563768724,0.07377852442951141,0.05109897802043959,0.045499090018199635,0.06397872042559148,0.03667926641467171,0.019879602407951842,0.013439731205375893,0.015819683606327874
104011081,72,69,183,222,557,338,663,486,547,403,304,274,380,190,123,68,82,5577,0.012910166756320602,0.01237224314147391,0.0328133405056482,0.03980634749865519,0.0998744844898691,0.06060606060606061,0.11888111888111888,0.08714362560516406,0.09808140577371346,0.07226107226107226,0.054509592971131435,0.04913035682266451,0.0681369912139143,0.03406849560695715,0.022054868208714364,0.012192935269858346,0.014703245472476242
104011082,82,74,149,267,857,429,915,660,611,472,300,287,416,188,92,104,101,6727,0.012189683365541847,0.011000445964025569,0.022149546603240672,0.03969079827560577,0.12739705663743126,0.06377285565631038,0.13601902779842426,0.09811208562509291,0.09082800654080571,0.07016500668946038,0.04459640255686041,0.04266389177939646,0.06184034487884644,0.027947078935632527,0.013676230117437193,0.01546008621971161,0.015014122194143005
104021083,22,17,72,84,185,145,220,176,227,173,115,130,164,79,26,35,53,2154,0.01021355617455896,0.007892293407613741,0.033426183844011144,0.03899721448467967,0.08588672237697308,0.06731662024141133,0.1021355617455896,0.08170844939647168,0.1053853296193129,0.08031569173630455,0.05338904363974002,0.060352831940575676,0.07613741875580315,0.03667595171773445,0.012070566388115135,0.016248839368616527,0.02460538532961931
104021084,77,44,181,296,641,425,664,559,646,540,359,331,531,281,152,123,156,6681,0.011525220775333035,0.006585840443047448,0.027091752731627002,0.044304744798682835,0.09594372099985032,0.06361323155216285,0.09938631941326148,0.08367010926508008,0.09669211195928754,0.08082622361921868,0.05373447088759168,0.049543481514743304,0.0794791198922317,0.0420595719203712,0.022751085166891186,0.018410417602155366,0.02334979793444095
104021085,40,24,118,187,397,267,391,326,365,313,208,188,297,146,87,77,96,3890,0.010282776349614395,0.006169665809768638,0.030334190231362468,0.0480719794344473,0.10205655526992288,0.0686375321336761,0.10051413881748072,0.08380462724935733,0.09383033419023136,0.08046272493573264,0.05347043701799486,0.04832904884318766,0.07634961439588689,0.037532133676092545,0.02236503856041131,0.01979434447300771,0.024678663239074552
104021086,17,11,16,34,87,55,103,114,111,101,84,84,132,63,41,23,44,1272,0.013364779874213837,0.008647798742138365,0.012578616352201259,0.026729559748427674,0.06839622641509434,0.04323899371069182,0.0809748427672956,0.08962264150943396,0.08726415094339622,0.07940251572327044,0.0660377358490566,0.0660377358490566,0.10377358490566038,0.049528301886792456,0.03223270440251572,0.018081761006289308,0.03459119496855346
104021087,26,20,59,70,169,97,112,116,128,99,64,56,59,29,22,6,15,1302,0.019969278033794162,0.015360983102918587,0.04531490015360983,0.053763440860215055,0.12980030721966207,0.07450076804915515,0.08602150537634409,0.0890937019969278,0.09831029185867896,0.07603686635944701,0.04915514592933948,0.043010752688172046,0.04531490015360983,0.02227342549923195,0.016897081413210446,0.004608294930875576,0.01152073732718894
104021088,36,15,37,43,156,115,231,230,266,254,196,200,317,206,120,119,179,3056,0.011780104712041885,0.004908376963350785,0.012107329842931938,0.01407068062827225,0.051047120418848166,0.03763089005235602,0.0755890052356021,0.07526178010471204,0.08704188481675393,0.0831151832460733,0.06413612565445026,0.06544502617801047,0.10373036649214659,0.06740837696335078,0.03926701570680628,0.03893979057591623,0.058573298429319375
104021089,67,41,146,273,668,409,800,680,682,637,414,368,610,378,197,127,167,7369,0.009092142760211698,0.005563848554756412,0.019812728999864297,0.0370470891572805,0.0906500203555435,0.05550278192427738,0.1085628986293934,0.09227846383498439,0.09254987108155788,0.0864432080336545,0.056181300040711084,0.04993893336952097,0.08277921020491247,0.051295969602388386,0.026733613787488127,0.017234360157416202,0.022662505088885874
104021090,14,6,38,86,216,120,210,177,200,132,81,103,147,81,43,34,30,1899,0.00737230121116377,0.00315955766192733,0.020010531858873092,0.04528699315429173,0.11374407582938388,0.0631911532385466,0.11058451816745656,0.09320695102685624,0.105318588730911,0.06951026856240126,0.04265402843601896,0.05423907319641917,0.07740916271721959,0.04265402843601896,0.022643496577145865,0.01790416008425487,0.01579778830963665
104021091,66,18,100,152,437,287,488,393,399,376,275,226,369,209,110,66,99,4543,0.014527845036319613,0.003962139555359894,0.02201188641866608,0.03345806735637244,0.09619194364957077,0.06317411402157165,0.10741800572309047,0.0865067136253577,0.08782742681047766,0.08276469293418445,0.06053268765133172,0.04974686330618534,0.08122386088487783,0.04600484261501211,0.024213075060532687,0.014527845036319613,0.021791767554479417
105011092,15,5,50,48,101,53,96,110,99,92,69,61,98,58,38,25,26,1280,0.01171875,0.00390625,0.0390625,0.0375,0.07890625,0.04140625,0.075,0.0859375,0.07734375,0.071875,0.05390625,0.04765625,0.0765625,0.0453125,0.0296875,0.01953125,0.0203125
105011093,19,11,33,61,108,60,133,96,104,104,88,85,201,114,82,61,90,1646,0.011543134872417983,0.006682867557715674,0.020048602673147023,0.037059538274605106,0.06561360874848117,0.03645200486026731,0.08080194410692589,0.0583232077764277,0.06318347509113001,0.06318347509113001,0.053462940461725394,0.05164034021871203,0.1221142162818955,0.0692588092345079,0.04981773997569866,0.037059538274605106,0.054678007290400975
105011094,22,9,48,70,135,89,130,99,128,117,71,70,103,49,34,18,28,1428,0.015406162464985995,0.0063025210084033615,0.03361344537815126,0.049019607843137254,0.09453781512605042,0.062324929971988796,0.09103641456582633,0.06932773109243698,0.0896358543417367,0.0819327731092437,0.04971988795518207,0.049019607843137254,0.07212885154061624,0.03431372549019608,0.023809523809523808,0.012605042016806723,0.0196078431372549
105011095,20,9,59,72,174,74,159,151,143,110,96,89,163,85,52,43,53,1828,0.010940919037199124,0.004923413566739606,0.032275711159737416,0.03938730853391685,0.09518599562363239,0.04048140043763676,0.08698030634573305,0.0826039387308534,0.07822757111597374,0.060175054704595186,0.0525164113785558,0.048687089715536105,0.08916849015317287,0.04649890590809628,0.028446389496717725,0.023522975929978117,0.02899343544857768
105011096,58,40,118,170,283,148,228,202,198,146,101,81,136,68,29,36,44,2399,0.02417674030846186,0.016673614005835766,0.049187161317215504,0.07086285952480201,0.11796581909128803,0.06169237182159233,0.09503959983326386,0.08420175072947061,0.08253438932888704,0.06085869112130054,0.04210087536473531,0.033764068361817424,0.0566902876198416,0.0283451438099208,0.01208837015423093,0.015006252605252188,0.01834097540641934
105021097,60,47,228,378,861,446,702,526,578,443,337,363,520,308,185,139,185,7184,0.008351893095768375,0.006542316258351893,0.03173719376391982,0.05261692650334076,0.11984966592427616,0.06208240534521158,0.09771714922048998,0.07321826280623608,0.080456570155902,0.061664810690423164,0.0469097995545657,0.05052895322939866,0.07238307349665925,0.04287305122494432,0.025751670378619154,0.019348552338530067,0.025751670378619154
105021098,25,10,26,25,79,39,70,70,78,56,24,40,60,26,9,16,22,806,0.031017369727047148,0.01240694789081886,0.03225806451612903,0.031017369727047148,0.09801488833746898,0.04838709677419355,0.08684863523573201,0.08684863523573201,0.0967741935483871,0.06947890818858561,0.02977667493796526,0.04962779156327544,0.07444168734491315,0.03225806451612903,0.011166253101736972,0.019851116625310174,0.02729528535980149
105031099,48,42,79,155,377,179,339,270,268,209,120,113,217,86,47,45,48,3031,0.01583635763774332,0.013856812933025405,0.026064005278785878,0.0511382382052128,0.12438139227977565,0.059056417024084464,0.11184427581656219,0.08907951171230617,0.0884196634774002,0.06895414054767403,0.0395908940943583,0.0372814252721874,0.07159353348729793,0.02837347410095678,0.015506433520290333,0.014846585285384361,0.01583635763774332
105031100,40,18,58,84,231,150,285,265,319,301,197,216,376,243,142,73,118,3527,0.011341083073433513,0.005103487383045081,0.016444570456478593,0.023816274454210376,0.06549475474907854,0.04252906152537567,0.08080521689821378,0.07513467536149702,0.09044513751063227,0.08534165012758718,0.05585483413666005,0.06124184859654097,0.10660618089027502,0.06889707967110859,0.04026084491068897,0.02069747660901616,0.03345619506662886
105031101,46,46,133,224,447,307,491,442,532,488,410,429,643,385,224,166,226,6283,0.007321343307337259,0.007321343307337259,0.02116823173643164,0.03565175871399013,0.07114435779086424,0.04886200859462041,0.07814738182396944,0.0703485596052841,0.08467292694572656,0.07766990291262135,0.06525545121757122,0.06827948432277574,0.1023396466656056,0.06127646028967054,0.03565175871399013,0.026420499761260544,0.03597007798822219
105031102,40,20,53,88,219,136,240,236,289,225,192,142,305,177,128,89,117,3063,0.01305909239307868,0.00652954619653934,0.017303297420829252,0.0287300032647731,0.07149853085210578,0.04440091413646752,0.07835455435847209,0.07704864511916422,0.09435194253999347,0.07345739471106758,0.06268364348677767,0.04635977799542932,0.09957557949722494,0.05778648383937316,0.04178909565785178,0.029056480574600065,0.03819784524975514
105031103,22,9,33,43,105,72,126,106,150,129,109,107,209,128,88,39,99,1824,0.01206140350877193,0.004934210526315789,0.018092105263157895,0.023574561403508772,0.05756578947368421,0.039473684210526314,0.06907894736842106,0.0581140350877193,0.08223684210526316,0.07072368421052631,0.05975877192982456,0.05866228070175439,0.11458333333333333,0.07017543859649122,0.04824561403508772,0.02138157894736842,0.054276315789473686
