sa2_maincode_2016,buddhism_p,christianity_anglican_p,christianity_baptist_p,christianity_catholic_p,christianity_eastrn_orthdox_p,christianity_uniting_church_p,christianity_tot_p,hinduism_p,islam_p,judaism_p,other_religions_tot_p,sb_osb_nra_tot_p,tot_p,buddhism_percent,christianity_anglican_percent,christianity_baptist_percent,christianity_catholic_percent,christianity_eastrn_orthdox_percent,christianity_uniting_church_percent,christianity_tot_percent,hinduism_percent,islam_percent,judaism_percent,other_religions_percent,no_religion_percent
127021519,1273,1053,182,7562,660,144,12024,142,1296,4,205,1777,18044,0.0705497672356462,0.058357348703170026,0.010086455331412104,0.41908667701174906,0.036577255597428505,0.007980492130348038,0.6663710928840612,0.007869651961870982,0.07182442917313234,0.00022168033695411216,0.01136111726889825,0.09848148969186434
127021520,2495,315,98,3506,640,57,5879,49,218,0,74,1436,10864,0.22965758468335787,0.028994845360824743,0.00902061855670103,0.3227172312223859,0.05891016200294551,0.005246686303387334,0.5411450662739322,0.004510309278350515,0.020066273932253315,0.0,0.0068114874815905745,0.13217967599410899
127021521,16,0,0,9,0,0,10,0,4,0,0,3,35,0.45714285714285713,0.0,0.0,0.2571428571428571,0.0,0.0,0.2857142857142857,0.0,0.11428571428571428,0.0,0.0,0.08571428571428572
127031522,506,1049,221,4286,1169,147,8400,786,2494,9,512,1524,15662,0.03230749584982761,0.06697739752266632,0.01411058613203933,0.27365598263312474,0.0746392542459456,0.009385774486017111,0.5363299706295492,0.05018516153747925,0.15923892223215425,0.0005746392542459456,0.03269058868599157,0.0973055803856468
127031523,840,2278,168,5922,1827,220,11922,559,1244,5,165,2766,18746,0.04480955937266617,0.12151925744158754,0.008961911874533234,0.31590739357729647,0.09746079163554892,0.011735836978555425,0.6359756748106262,0.029819694868238558,0.06636082364237704,0.0002667235676944415,0.00880187773391657,0.14755147764856502
127031524,481,3095,403,5861,854,403,12763,1304,807,7,162,3906,20706,0.023229981647831546,0.14947358253646287,0.019462957596831837,0.2830580508065295,0.041244083840432724,0.019462957596831837,0.6163913841398628,0.0629769149038926,0.0389742103738047,0.0003380662609871535,0.007823819182845552,0.18864097363083165
127031598,893,997,408,4697,2211,159,10906,2094,4016,4,2763,2467,27172,0.03286471367584278,0.03669218312969233,0.015015457088179009,0.1728617694685706,0.08137052848520536,0.005851611953481525,0.4013690563815693,0.07706462534962462,0.14779920506403652,0.00014721036360959813,0.1016855586633299,0.09079199175621963
127031599,479,927,174,2448,479,79,5036,250,2665,0,721,1230,11681,0.041006763119595925,0.07935964386610736,0.01489598493279685,0.209571098364866,0.041006763119595925,0.006763119595925006,0.4311274719630169,0.021402277202294324,0.22814827497645748,0.0,0.06172416745141683,0.10529920383528807
127031600,737,991,190,4699,955,149,8874,1782,2886,0,427,1608,17585,0.04191071936309355,0.05635484788171737,0.010804663065112312,0.2672163775945408,0.05430764856411714,0.008473130508956497,0.504634631788456,0.10133636622121125,0.1641171452942849,0.0,0.024282058572647144,0.09144156951947682
127031601,350,315,66,1141,347,31,2378,481,666,0,185,771,5799,0.06035523366097603,0.05431971029487843,0.011381272633212623,0.19675806173478186,0.05983790308673909,0.00534574926711502,0.4100707018451457,0.08294533540265563,0.1148473874806001,0.0,0.03190205207794447,0.13295395757889292
128011529,169,4027,317,4926,475,618,11357,64,63,27,36,4671,17473,0.009672065472443198,0.23046986779602815,0.018142276655411207,0.28192067761689465,0.02718479940479597,0.0353688548045556,0.6499742459795113,0.0036627940250672465,0.0036055628684255707,0.0015452412293252447,0.0020603216391003264,0.26732673267326734
128011530,313,3400,255,5311,831,516,11700,216,191,35,91,4363,18234,0.017165734342437206,0.18646484589228912,0.013984863441921685,0.2912690578041022,0.045574202040144784,0.028298782494241528,0.6416584402764067,0.011846001974333662,0.010474936931008007,0.0019194910606559175,0.004990676757705386,0.23927827136119337
128011531,309,2882,208,4173,2230,455,11153,104,222,33,24,3003,15939,0.019386410690758516,0.1808143547273982,0.013049752180186962,0.26181065311500096,0.13990840077796599,0.02854633289415898,0.6997302214693519,0.006524876090093481,0.013928100884622624,0.002070393374741201,0.0015057406361754188,0.18840579710144928
128011602,171,2309,168,3389,354,299,7298,102,69,17,44,3146,11766,0.014533401325854156,0.1962434132245453,0.014278429372768995,0.2880333163352031,0.030086690464048955,0.025412204657487676,0.6202617712051675,0.008669046404895462,0.005864354920958694,0.001444841067482577,0.0037395886452490225,0.26738058813530513
128011603,80,2764,157,4180,389,426,8564,17,41,21,6,2649,12061,0.006632949175026946,0.229168393997181,0.013017162755990382,0.34657159439515794,0.032252715363568524,0.03532045435701849,0.7100572091866346,0.0014095016996932262,0.00339938645220131,0.0017411491584445734,0.000497471188127021,0.21963352955807977
128011604,222,4353,284,6377,517,703,13804,49,89,20,56,6857,23491,0.009450427823421736,0.1853050104295262,0.012089736494827806,0.2714656677025244,0.02200842875995062,0.029926354774168832,0.5876293048401515,0.0020859052403047976,0.003788685028308714,0.0008513898940019582,0.002383891703205483,0.29189902515857136
128011605,8,805,37,1025,148,103,2306,3,3,4,0,643,3148,0.0025412960609911056,0.25571791613723,0.011753494282083863,0.3256035578144854,0.04701397712833545,0.032719186785260486,0.7325285895806861,0.0009529860228716646,0.0009529860228716646,0.0012706480304955528,0.0,0.2042566709021601
128011606,54,1694,94,2496,310,229,5271,15,33,6,7,1851,7730,0.006985769728331177,0.21914618369987063,0.012160413971539457,0.3228978007761966,0.040103492884864166,0.029624838292367398,0.6818887451487711,0.0019404915912031048,0.0042690815006468305,0.0007761966364812419,0.0009055627425614489,0.23945666235446314
128021533,40,1609,181,1733,58,258,4423,3,12,5,10,1711,6505,0.006149116064565719,0.24734819369715602,0.027824750192159877,0.26641045349730974,0.008916218293620291,0.03966179861644888,0.6799385088393544,0.0004611837048424289,0.0018447348193697155,0.0007686395080707148,0.0015372790161414297,0.2630284396617986
128021534,107,1776,264,3327,1188,321,7681,78,306,9,18,1692,10363,0.010325195406735502,0.17137894432114253,0.025475248480169833,0.3210460291421403,0.11463861816076426,0.030975586220206505,0.7411946347582746,0.007526777960050178,0.029528128920196853,0.0008684743800057898,0.0017369487600115796,0.1632731834410885
128021535,183,4579,583,6536,1087,683,15415,144,206,31,44,4035,21129,0.008661081925315917,0.21671636139902503,0.0275924085380283,0.3093378768517204,0.051445880070045906,0.032325240191206396,0.7295659993374035,0.006815277580576459,0.009749633205546879,0.0014671778124852098,0.0020824459273983626,0.1909697572057362
128021536,222,4314,378,6128,761,774,13586,85,84,29,70,5888,21254,0.010445092688435118,0.20297355791850946,0.017784887550578714,0.28832219817446125,0.03580502493648254,0.03641667450832784,0.6392208525454032,0.00399924720052696,0.003952197233461937,0.0013644490448856685,0.003293497694551614,0.27703020607885576
128021537,0,0,3,0,0,0,14,0,0,0,0,8,27,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.5185185185185185,0.0,0.0,0.0,0.0,0.2962962962962963
128021538,310,4033,396,5501,523,611,12700,267,160,32,109,5640,20868,0.014855280812727622,0.19326241134751773,0.01897642323174238,0.26360935403488595,0.025062296338892082,0.02927927927927928,0.6085873107149703,0.01279470960322024,0.007667241709794902,0.0015334483419589802,0.005223308414797776,0.2702702702702703
128021607,124,3934,368,5187,161,551,11466,35,44,7,34,4433,16993,0.007297122344494792,0.23150709115518153,0.021655975990113575,0.30524333549108457,0.00947448949567469,0.032425116224327664,0.6747484258223975,0.0020596716294944977,0.002589301477078797,0.00041193432589889953,0.0020008238686517977,0.2608721238156888
128021608,30,1726,158,2207,78,258,4967,12,9,0,9,1833,7246,0.004140215291195142,0.23820038642009383,0.021805133866961084,0.30458183825558927,0.01076455975710737,0.035605851504278224,0.6854816450455423,0.0016560861164780568,0.0012420645873585426,0.0,0.0012420645873585426,0.2529671542920232
128021609,13,830,64,1222,87,130,2568,16,3,0,3,836,3652,0.0035596933187294635,0.22727272727272727,0.017524644030668127,0.33461117196056955,0.023822562979189485,0.035596933187294635,0.7031763417305587,0.004381161007667032,0.0008214676889375684,0.0,0.0008214676889375684,0.2289156626506024
197979799,17,69,5,120,13,18,249,0,0,4,0,88,412,0.0412621359223301,0.16747572815533981,0.012135922330097087,0.2912621359223301,0.03155339805825243,0.043689320388349516,0.6043689320388349,0.0,0.0,0.009708737864077669,0.0,0.21359223300970873
199999499,211,1339,79,1643,83,292,4328,122,222,24,91,3537,12288,0.017171223958333332,0.10896809895833333,0.006429036458333333,0.13370768229166666,0.006754557291666667,0.023763020833333332,0.3522135416666667,0.009928385416666666,0.01806640625,0.001953125,0.007405598958333333,0.287841796875
201011001,136,1198,111,3161,88,795,6246,174,90,10,79,4047,11654,0.011669812939763172,0.1027973228076197,0.009524626737600824,0.27123734340140726,0.007551055431611464,0.06821692122876266,0.535953320748241,0.01493049596704994,0.0077226703277844515,0.000858074480864939,0.006778788398833019,0.3472627424060408
201011002,111,1259,92,3257,50,892,6268,93,55,11,78,4305,12046,0.009214677071226963,0.10451602191598872,0.007637390004980906,0.27038020919807404,0.004150755437489623,0.07404947700481487,0.5203387016436991,0.007720405113730699,0.004565830981238585,0.0009131661962477171,0.006475178482483812,0.35738004316785654
201011003,186,2360,228,6049,91,1500,12102,100,68,12,124,8426,23083,0.008057878092102413,0.10223974353420266,0.00987739895160941,0.26205432569423387,0.0039422951955984924,0.06498288783953558,0.5242819390893732,0.004332192522635706,0.00294589091539228,0.0005198631027162847,0.005371918728068276,0.36503054195728457
201011004,189,2471,178,5149,88,1394,11437,165,137,5,163,9712,24231,0.007799925714993191,0.10197680657009615,0.007345961784490942,0.2124963889232801,0.0036317114440179935,0.05752961082910321,0.4719986793776567,0.006809458957533738,0.005653914407164376,0.000206347241137386,0.0067269200610787835,0.40080888118525854
201011005,30,749,61,1603,14,538,3481,15,21,0,14,2907,7153,0.004194044456871243,0.10471130993988537,0.008527890395638194,0.22410177547882007,0.001957220746539913,0.07521319725989095,0.4866489584789599,0.0020970222284356216,0.0029358311198098698,0.0,0.001957220746539913,0.40640290787082345
201011006,25,772,63,1780,19,541,3870,11,10,0,16,2587,7082,0.0035300762496469924,0.10900875458909913,0.008895792149110422,0.25134142897486583,0.002682857949731714,0.07639085004236092,0.5464558034453544,0.0015532335498446767,0.001412030499858797,0.0,0.0022592487997740753,0.36529229031347077
201011007,14,411,46,981,8,287,2106,4,0,0,15,1444,3932,0.003560528992878942,0.10452695829094609,0.011698880976602238,0.2494913530010173,0.002034587995930824,0.07299084435401831,0.5356052899287894,0.001017293997965412,0.0,0.0,0.0038148524923702952,0.3672431332655137
201011008,71,1798,161,3352,33,1108,7676,44,51,3,52,5387,14633,0.004852046743661587,0.12287295838173991,0.011002528531401627,0.22907127725005125,0.002255176655504681,0.07571926467573294,0.5245677578076949,0.003006902207339575,0.0034852730130526892,0.00020501605959133466,0.003553611699583134,0.36814050433950657
201021009,33,771,41,1578,49,273,3074,4,7,7,20,2135,5870,0.005621805792163544,0.1313458262350937,0.006984667802385008,0.26882453151618396,0.008347529812606473,0.04650766609880749,0.5236797274275979,0.0006814310051107325,0.001192504258943782,0.001192504258943782,0.0034071550255536627,0.3637137989778535
201021010,52,931,67,1525,41,642,3902,15,7,4,45,2850,7821,0.006648766142437029,0.11903848612709372,0.008566679452755402,0.1949878532157013,0.005242296381536888,0.08208668968162638,0.4989131824574863,0.0019179133103183737,0.0008950262114819077,0.000511443549418233,0.005753739930955121,0.364403528960491
201021011,165,998,53,1606,82,334,3490,29,22,17,88,4037,8956,0.018423403305046895,0.11143367574810183,0.005917820455560518,0.17932112550245646,0.00915587315765967,0.03729343456900402,0.38968289414917373,0.0032380527020991513,0.0024564537740062527,0.001898168825368468,0.00982581509602501,0.4507592675301474
201021012,31,687,55,1716,17,224,3069,3,9,3,16,1864,5656,0.005480905233380481,0.12146393210749647,0.009724186704384723,0.3033946251768034,0.003005657708628006,0.039603960396039604,0.5426096181046676,0.0005304101838755304,0.0015912305516265913,0.0005304101838755304,0.002828854314002829,0.32956152758132956
201031013,25,641,31,504,14,293,1739,3,0,6,20,1102,3302,0.007571168988491823,0.19412477286493035,0.00938824954572986,0.15263476680799515,0.004239854633555421,0.08873410054512416,0.5266505148394912,0.0009085402786190188,0.0,0.0018170805572380376,0.0060569351907934586,0.33373712901271957
201031014,22,651,6,850,7,327,2190,3,9,3,18,1353,4395,0.005005688282138794,0.14812286689419796,0.0013651877133105802,0.19340159271899887,0.0015927189988623437,0.07440273037542662,0.49829351535836175,0.0006825938566552901,0.0020477815699658703,0.0006825938566552901,0.004095563139931741,0.3078498293515358
201031015,26,549,34,916,26,220,2124,6,5,3,23,1828,4483,0.005799687709123355,0.12246263662725854,0.007584207004238233,0.20432745929065357,0.005799687709123355,0.049074280615659154,0.4737898728530002,0.0013383894713361588,0.001115324559446799,0.0006691947356680794,0.005130492973455275,0.40776265893374974
201031016,33,1522,60,1505,35,604,4411,24,10,3,49,2682,7921,0.004166140638808232,0.1921474561292766,0.007574801161469511,0.19000126246686025,0.004418634010857215,0.07625299835879308,0.5568741320540336,0.0030299204645878046,0.0012624668602449186,0.0003787400580734756,0.006186087615200101,0.33859361191768717
201031017,30,950,37,903,12,441,2799,4,9,3,34,1874,5268,0.0056947608200455585,0.180334092634776,0.007023538344722855,0.1714123006833713,0.002277904328018223,0.0837129840546697,0.5313211845102506,0.0007593014426727411,0.0017084282460136675,0.0005694760820045558,0.006454062262718299,0.3557327258921792
202011018,225,1681,257,2974,53,774,6708,103,62,9,84,5550,14460,0.015560165975103735,0.11625172890733057,0.017773167358229598,0.20567081604426002,0.003665283540802213,0.053526970954356844,0.46390041493775935,0.007123098201936376,0.004287690179806363,0.0006224066390041493,0.005809128630705394,0.38381742738589214
202011019,121,1625,193,2220,26,736,5621,11,26,6,65,4747,11965,0.010112829084830756,0.13581278729628082,0.01613038027580443,0.18554116172168825,0.002173004596740493,0.06151274550773088,0.4697868783953197,0.0009193480986209779,0.002173004596740493,0.0005014625992478062,0.005432511491851233,0.39674049310488924
202011020,127,1788,280,3400,35,1140,7709,78,101,0,80,4301,13507,0.009402532020433849,0.13237580513807656,0.020729991856074628,0.2517213296809062,0.0025912489820093284,0.08440068112830384,0.5707410972088547,0.005774783445620789,0.007477604205226919,0.0,0.0059228548160213225,0.31842748204634636
202011021,128,1100,169,1880,21,567,4383,99,48,7,52,3702,9295,0.01377084454007531,0.11834319526627218,0.01818181818181818,0.20225927918235612,0.0022592791823561054,0.061000537923614845,0.47154384077461,0.010650887573964497,0.005164066702528241,0.0007530930607853685,0.005594405594405594,0.3982786444324906
202011022,201,2720,464,3843,80,1360,9990,77,119,11,107,7117,19687,0.010209783105602681,0.1381622390409915,0.02356885254228679,0.19520495758622441,0.004063595265911516,0.06908111952049575,0.5074414588307005,0.0039112104434398335,0.006044597958043379,0.0005587443490628333,0.005435058668156652,0.36150759384365316
202011023,13,727,119,1125,23,419,2778,8,5,3,18,1874,5084,0.0025570416994492528,0.1429976396538159,0.023406766325727774,0.22128245476003147,0.004523996852871755,0.08241542092840283,0.546420141620771,0.0015735641227380016,0.000983477576711251,0.0005900865460267506,0.0035405192761605035,0.36860739575137685
202011024,59,1057,213,2502,25,674,5121,22,28,0,13,2828,8630,0.006836616454229432,0.12247972190034763,0.024681344148319816,0.2899188876013905,0.0028968713789107765,0.07809965237543454,0.5933951332560834,0.0025492468134414832,0.0032444959443800694,0.0,0.0015063731170336038,0.327694090382387
202011025,91,1434,257,2863,23,748,6063,68,52,3,55,4384,11747,0.00774665872137567,0.1220737209500298,0.02187792627904997,0.243721801310973,0.0019579467097982466,0.06367583212735166,0.5161317783263812,0.005788712011577424,0.004426662126500383,0.00025538435345194517,0.004682046479952328,0.3732016685111092
202021026,37,828,191,1455,25,601,3625,13,8,3,15,2777,7184,0.00515033407572383,0.11525612472160357,0.02658685968819599,0.20253340757238308,0.003479955456570156,0.08365812917594655,0.5045935412026726,0.001809576837416481,0.0011135857461024498,0.0004175946547884187,0.0020879732739420937,0.38655345211581293
202021027,126,1103,91,1097,29,582,3606,34,7,14,90,4778,10583,0.011905886799584238,0.10422375507890012,0.00859869602192195,0.10365680808844373,0.0027402437872058962,0.054993858074270055,0.3407351412642918,0.0032126996125862234,0.0006614381555324578,0.0013228763110649155,0.008504204856845885,0.45147878673344044
