sa2_maincode_2016,tot_before_1946,tot_1946_1955,tot_1956_1965,tot_1966_1975,tot_1976_1985,tot_1986_1995,tot_1996_2005,tot_2006_2010,tot_2011,tot_2012,tot_2013,tot_2014,tot_2015,tot_2016,tot_tot,home_percent,established_percent,recent_percent,new_percent
103021065,0,32,52,70,39,47,53,44,6,21,13,6,11,5,417,0.36930455635491605,0.20623501199040767,0.23261390887290168,0.1486810551558753
103021066,0,33,44,42,15,7,13,12,0,3,7,7,4,0,207,0.5748792270531401,0.10628019323671498,0.12077294685990338,0.10144927536231885
103021067,4,70,55,72,35,45,75,106,29,49,18,19,13,10,612,0.3284313725490196,0.13071895424836602,0.2957516339869281,0.22549019607843138
103021068,3,11,25,29,14,9,21,14,5,3,0,3,4,0,163,0.4171779141104294,0.1411042944785276,0.2147239263803681,0.09202453987730061
103021069,0,13,35,39,14,34,29,42,5,19,14,16,10,4,288,0.3020833333333333,0.16666666666666666,0.2465277777777778,0.2361111111111111
103031070,7,100,145,249,162,106,125,109,18,23,3,19,28,9,1269,0.3947990543735225,0.2111899133175729,0.18439716312056736,0.07880220646178093
103031071,0,54,114,205,97,80,51,23,8,4,8,4,7,6,694,0.537463976945245,0.25504322766570603,0.10662824207492795,0.053314121037463975
103031072,7,74,84,147,76,67,100,111,21,40,23,10,18,5,834,0.37410071942446044,0.17146282973621102,0.2529976019184652,0.14028776978417265
103031073,5,36,58,73,44,28,18,12,0,4,0,3,0,0,306,0.5620915032679739,0.23529411764705882,0.09803921568627451,0.02287581699346405
103031074,3,74,141,192,72,70,68,54,4,13,8,6,7,0,745,0.5503355704697986,0.1906040268456376,0.16375838926174496,0.05100671140939597
103031075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
103041076,0,53,62,103,62,42,43,31,0,17,4,3,7,3,453,0.48123620309050774,0.22958057395143489,0.16335540838852097,0.07505518763796909
103041077,16,166,188,224,155,140,205,251,43,78,62,56,53,31,1743,0.3407917383820998,0.16924842226047046,0.26161790017211706,0.18531267928858292
103041078,9,103,122,222,127,174,279,367,95,144,89,49,39,39,1922,0.2372528616024974,0.15660770031217483,0.33610822060353795,0.23673257023933403
103041079,10,58,94,140,84,86,86,62,11,21,9,13,13,3,733,0.4120054570259209,0.23192360163710776,0.2019099590723056,0.09549795361527967
104011080,8,90,137,179,103,111,88,126,21,38,16,27,22,10,1043,0.3969319271332694,0.20517737296260785,0.20517737296260785,0.12847555129434324
104011081,3,115,209,301,143,118,96,57,0,9,10,7,8,7,1154,0.5441941074523396,0.22616984402079723,0.13258232235701906,0.03552859618717504
104011082,17,187,258,316,198,143,133,103,33,24,20,25,34,11,1593,0.4883866917765223,0.21406151914626492,0.14814814814814814,0.09227871939736347
104021083,10,44,103,150,132,116,119,64,14,19,13,11,10,0,840,0.36547619047619045,0.29523809523809524,0.21785714285714286,0.07976190476190476
