,state,divisionnm_x,pollingplaceid,pollingplacenm,premisesnm,premisessuburb,premisespostcode,latitude,longitude,liberal/national coalition votes,liberal/national coalition percentage,australian labor party votes,australian labor party percentage,totalvotes,SA2_MAIN16,SA2_NAME16,GCC_CODE16,STE_NAME16,AREASQKM16
6631,VIC,Gellibrand,83734,Altona Meadows East,Queen of Peace Primary School,ALTONA MEADOWS,3028.0,-37.87567620000001,144.79144730000002,165,33.67,325,66.33,490,213021342,Altona Meadows,2GMEL,Victoria,10.5398
6632,VIC,Gellibrand,3678,Altona North,Bayside P-12 College (Altona North Campus),ALTONA NORTH,3025.0,-37.8363,144.846,375,28.78,928,71.22,1303,213021343,Altona North,2GMEL,Victoria,16.1844
6633,VIC,Gellibrand,83964,Altona PPVC,Finnish Society of Melb,ALTONA,3018.0,-37.8651105,144.83058630000002,8357,40.77,12140,59.23,20497,213021341,Altona,2GMEL,Victoria,17.6847
6634,VIC,Gellibrand,4238,Altona West,Altona College,ALTONA,3018.0,-37.8628,144.817,371,34.04,719,65.96,1090,213021341,Altona,2GMEL,Victoria,17.6847
6635,VIC,Gellibrand,65439,BLV Gellibrand PPVC,BLV Gellibrand,BRAYBROOK,3019.0,-37.7924264,144.8611584,4,44.44,5,55.56,9,213031347,Braybrook,2GMEL,Victoria,7.4842
6636,VIC,Gellibrand,36443,Boardwalk (Gellibrand),Carranballac College Boardwalk Campus,POINT COOK,3030.0,-37.8849,144.744,850,38.55,1355,61.45,2205,213051465,Point Cook - North,2GMEL,Victoria,8.4906
6637,VIC,Gellibrand,47822,Boardwalk Central (Gellibrand),Point Cook Senior Secondary College,POINT COOK,3030.0,-37.88671,144.73298,398,45.96,468,54.04,866,213051465,Point Cook - North,2GMEL,Victoria,8.4906
6638,VIC,Gellibrand,30203,Divisional Office (PREPOLL),Divisional Office,BRAYBROOK,3019.0,-37.7923291,144.8611468,50,32.26,105,67.74,155,213031347,Braybrook,2GMEL,Victoria,7.4842
6639,VIC,Gellibrand,92007,Featherbrook (Gellibrand),Featherbrook College P-9,POINT COOK,3030.0,-37.9015651,144.7274712,64,40.76,93,59.24,157,213051466,Point Cook - South,2GMEL,Victoria,9.4222
6640,VIC,Gellibrand,3680,Footscray (Gellibrand),Gilmore College for Girls,FOOTSCRAY,3011.0,-37.798,144.895,189,20.0,756,80.0,945,213031348,Footscray,2GMEL,Victoria,4.967
6641,VIC,Gellibrand,3681,Footscray Central,Macedonian Church Hall,SEDDON,3011.0,-37.8048,144.892,225,18.89,966,81.11,1191,213031350,Seddon - Kingsville,2GMEL,Victoria,1.6803
6642,VIC,Gellibrand,58762,Footscray GELLIBRAND PPVC,RECWEST Footscray,WEST FOOTSCRAY,3012.0,-37.8006023,144.893069,1528,27.12,4106,72.88,5634,213031348,Footscray,2GMEL,Victoria,4.967
6643,VIC,Gellibrand,3685,Footscray South,Footscray City Primary School,FOOTSCRAY,3011.0,-37.8063,144.9,250,19.5,1032,80.5,1282,213031348,Footscray,2GMEL,Victoria,4.967
6644,VIC,Gellibrand,64709,Hoppers Crossing GELLIBRAND PPVC,Hoppers Crossing Uniting Church,HOPPERS CROSSING,3029.0,-37.8732532,144.682955,1500,45.54,1794,54.46,3294,213051362,Hoppers Crossing - South,2GMEL,Victoria,7.0114
6645,VIC,Gellibrand,65111,Innisfail (Gellibrand),Point Cook P-9 College,POINT COOK,3030.0,-37.894211,144.725491,496,41.23,707,58.77,1203,213051465,Point Cook - North,2GMEL,Victoria,8.4906
6646,VIC,Gellibrand,3687,Kingsville,Kingsville Primary School,YARRAVILLE,3013.0,-37.8126,144.874,497,23.04,1660,76.96,2157,213031352,Yarraville,2GMEL,Victoria,5.6198
6647,VIC,Gellibrand,4248,Laverton North,Laverton College P-12,LAVERTON,3028.0,-37.856,144.773,247,25.36,727,74.64,974,213051363,Laverton,2GMEL,Victoria,22.2451
6648,VIC,Gellibrand,31984,Melbourne (Gellibrand),215 Spring St,MELBOURNE,3000.0,-37.80983870000001,144.97205659999997,20,31.25,44,68.75,64,206041122,Melbourne,2GMEL,Victoria,2.369
6650,VIC,Gellibrand,83904,Melbourne GELLIBRAND PPVC,215 Spring St,MELBOURNE,3000.0,-37.810013500000004,144.9608429,413,29.88,969,70.12,1382,206041122,Melbourne,2GMEL,Victoria,2.369
6651,VIC,Gellibrand,3693,Newport,Newport Lakes Primary School,NEWPORT,3015.0,-37.8384,144.878,439,30.36,1007,69.64,1446,213021344,Newport,2GMEL,Victoria,8.8407
6652,VIC,Gellibrand,3694,Newport East,Home Rd Kindergarten,NEWPORT,3015.0,-37.8412,144.888,411,30.9,919,69.1,1330,213021344,Newport,2GMEL,Victoria,8.8407
6653,VIC,Gellibrand,3695,Newport West,Bayside P-12 College (Paisley Campus),NEWPORT,3015.0,-37.8435,144.863,195,20.61,751,79.39,946,213021343,Altona North,2GMEL,Victoria,16.1844
6654,VIC,Gellibrand,46531,Point Cook (Gellibrand),Carranballac College Jamieson Way Campus,POINT COOK,3030.0,-37.8945,144.744,889,46.86,1008,53.14,1897,213051465,Point Cook - North,2GMEL,Victoria,8.4906
6655,VIC,Gellibrand,83022,Sanctuary Lakes (Gellibrand),Lumen Christi Catholic Primary School,POINT COOK,3030.0,-37.8926345,144.7546225,552,49.6,561,50.4,1113,213051465,Point Cook - North,2GMEL,Victoria,8.4906
6656,VIC,Gellibrand,82874,Sanctuary Lakes South,Saltwater Community Centre,POINT COOK,3030.0,-37.9117235,144.77038530000002,345,39.43,530,60.57,875,213051464,Point Cook - East,2GMEL,Victoria,19.0355
6657,VIC,Gellibrand,32908,Seabrook,Seabrook Primary School,SEABROOK,3028.0,-37.8786,144.75799999999998,834,38.77,1317,61.23,2151,213021345,Seabrook,2GMEL,Victoria,1.6199
6658,VIC,Gellibrand,4256,Seaholme,Seaholme Primary School,ALTONA,3018.0,-37.8652,144.839,317,39.67,482,60.33,799,213021341,Altona,2GMEL,Victoria,17.6847
6659,VIC,Gellibrand,3696,Seddon,Uniting Church Hall (Seddon),SEDDON,3011.0,-37.8094,144.89,318,22.3,1108,77.7,1426,213031350,Seddon - Kingsville,2GMEL,Victoria,1.6803
6660,VIC,Gellibrand,3698,South Kingsville,South Kingsville Community Centre,SOUTH KINGSVILLE,3015.0,-37.8292,144.87,377,32.73,775,67.27,1152,213021344,Newport,2GMEL,Victoria,8.8407
6662,VIC,Gellibrand,3697,Spotswood,Spotswood Primary School,SPOTSWOOD,3015.0,-37.830308,144.8815175,279,29.15,678,70.85,957,213021344,Newport,2GMEL,Victoria,8.8407
6663,VIC,Gellibrand,63605,Sunshine GELLIBRAND PPVC,St Paul's Community Centre,SUNSHINE WEST,3020.0,-37.7823337,144.83397019999998,169,36.27,297,63.73,466,213011336,Sunshine,2GMEL,Victoria,4.732
6664,VIC,Gellibrand,91999,Truganina South (Gellibrand),Truganina South Primary School,TRUGANINA,3029.0,-37.86407,144.7255092,280,37.23,472,62.77,752,213051366,Truganina,2GMEL,Victoria,27.1648
6665,VIC,Gellibrand,3702,Williamstown,Williamstown High School - Pasco,WILLIAMSTOWN,3016.0,-37.862636,144.894576,295,39.12,459,60.88,754,213021346,Williamstown,2GMEL,Victoria,7.3463
6666,VIC,Gellibrand,83733,Williamstown Bayview,Williamstown High School - Bayview,WILLIAMSTOWN,3016.0,-37.8629646,144.88602,115,35.71,207,64.29,322,213021346,Williamstown,2GMEL,Victoria,7.3463
6667,VIC,Gellibrand,3703,Williamstown North,Williamstown North Primary School,WILLIAMSTOWN,3015.0,-37.856,144.892,639,35.9,1141,64.1,1780,213021346,Williamstown,2GMEL,Victoria,7.3463
6668,VIC,Gellibrand,3704,Williamstown South,Williamstown Primary School,WILLIAMSTOWN,3015.0,-37.8644,144.901,685,33.25,1375,66.75,2060,213021346,Williamstown,2GMEL,Victoria,7.3463
6669,VIC,Gellibrand,3705,Williamstown West,Bayside P-12 College (Williamstown Campus),WILLIAMSTOWN,3015.0,-37.8578,144.886,800,43.72,1030,56.28,1830,213021346,Williamstown,2GMEL,Victoria,7.3463
6670,VIC,Gellibrand,3706,Yarraville,Yarraville Senior Citizens,YARRAVILLE,3013.0,-37.8174,144.887,400,26.9,1087,73.1,1487,213031352,Yarraville,2GMEL,Victoria,5.6198
6671,VIC,Gellibrand,3707,Yarraville Central,Yarraville West Primary School,YARRAVILLE,3013.0,-37.8146,144.885,343,21.63,1243,78.37,1586,213031352,Yarraville,2GMEL,Victoria,5.6198
6672,VIC,Gellibrand,3688,Yarraville South,Wembley Primary School,YARRAVILLE,3013.0,-37.8208,144.874,443,28.42,1116,71.58,1559,213031352,Yarraville,2GMEL,Victoria,5.6198
6673,VIC,Gippsland,3713,Alberton,Alberton Primary School,ALBERTON,3971.0,-38.6175,146.667,291,75.58,94,24.42,385,205051104,Yarram,2RVIC,Victoria,1931.8629
6674,VIC,Gippsland,3718,Bairnsdale,1/80-88 Main St,BAIRNSDALE,3875.0,-37.824839000000004,147.633408,644,69.55,282,30.45,926,205021081,Bairnsdale,2RVIC,Victoria,155.0115
6675,VIC,Gippsland,32100,Bairnsdale PPVC,Bairnsdale PPVC,BAIRNSDALE,3875.0,-37.8248386,147.6334084,8092,73.93,2854,26.07,10946,205021081,Bairnsdale,2RVIC,Victoria,155.0115
6676,VIC,Gippsland,3720,Bairnsdale West,Bairnsdale West Primary School,BAIRNSDALE,3875.0,-37.824659999999994,147.60605,910,66.18,465,33.82,1375,205021081,Bairnsdale,2RVIC,Victoria,155.0115
6677,VIC,Gippsland,65459,BLV Gippsland PPVC,Gippsland,SALE,3850.0,-38.111084000000005,147.065381,8,72.73,3,27.27,11,205051103,Sale,2RVIC,Victoria,45.6023
6678,VIC,Gippsland,3727,Boisdale,Boisdale Public Hall,BOISDALE,3860.0,-37.8837,146.989,235,80.76,56,19.24,291,205051101,Maffra,2RVIC,Victoria,2532.3197
6679,VIC,Gippsland,3729,Boolarra,Boolarra Memorial Hall,BOOLARRA,3870.0,-38.378679999999996,146.27468000000002,296,53.43,258,46.57,554,205041094,Churchill,2RVIC,Victoria,796.523
6680,VIC,Gippsland,3731,Briagolong,Briagolong Mechanics Institute,BRIAGOLONG,3860.0,-37.8433,147.06799999999998,244,61.93,150,38.07,394,205051101,Maffra,2RVIC,Victoria,2532.3197
6681,VIC,Gippsland,3732,Bruthen,Bruthen Mechanics Institute,BRUTHEN,3885.0,-37.7073683,147.83206619999999,357,68.26,166,31.74,523,205021082,Bruthen - Omeo,2RVIC,Victoria,7377.4172
6682,VIC,Gippsland,3733,Buchan,Buchan Primary School,BUCHAN,3885.0,-37.4965,148.17700000000002,121,67.22,59,32.78,180,205021085,Orbost,2RVIC,Victoria,11384.3433
6683,VIC,Gippsland,83216,Bundalaguah,Bundalaguah Primary School,BUNDALAGUAH,3851.0,-38.0288,147.013,260,81.0,61,19.0,321,205051101,Maffra,2RVIC,Victoria,2532.3197
6684,VIC,Gippsland,4387,Churchill,Churchill Primary School,CHURCHILL,3842.0,-38.311089,146.415558,262,48.07,283,51.93,545,205041094,Churchill,2RVIC,Victoria,796.523
6685,VIC,Gippsland,64689,Churchill Central,Churchill Public Hall,CHURCHILL,3842.0,-38.313338,146.421418,408,45.43,490,54.57,898,205041094,Churchill,2RVIC,Victoria,796.523
6686,VIC,Gippsland,3743,Cobains,Cobains Primary School,COBAINS,3851.0,-38.076,147.131,98,80.99,23,19.01,121,205051100,Longford - Loch Sport,2RVIC,Victoria,1610.8492
6687,VIC,Gippsland,3744,Cowwarr,Cowwarr Primary School,COWWARR,3857.0,-38.0116,146.7,142,72.82,53,27.18,195,205051102,Rosedale,2RVIC,Victoria,968.4596
6688,VIC,Gippsland,3748,Devon North,Devon North Public Hall,DEVON NORTH,3971.0,-38.51984,146.65795,300,82.19,65,17.81,365,205051104,Yarram,2RVIC,Victoria,1931.8629
6689,VIC,Gippsland,30204,Divisional Office (PREPOLL),Divisional Office,SALE,3850.0,-38.111140999999996,147.065598,96,72.73,36,27.27,132,205051103,Sale,2RVIC,Victoria,45.6023
6690,VIC,Gippsland,3753,Eagle Point,Eagle Point Primary School,EAGLE POINT,3878.0,-37.892185,147.679591,261,65.91,135,34.09,396,205021086,Paynesville,2RVIC,Victoria,417.8856
6691,VIC,Gippsland,3844,Eastwood,Lucknow Primary School,EASTWOOD,3875.0,-37.8122947,147.6303382,542,73.64,194,26.36,736,205021081,Bairnsdale,2RVIC,Victoria,155.0115
6692,VIC,Gippsland,3741,Ellaswood,Wy Yung Community Hall,ELLASWOOD,3875.0,-37.808209999999995,147.62056,234,80.41,57,19.59,291,205021081,Bairnsdale,2RVIC,Victoria,155.0115
6693,VIC,Gippsland,3763,Glengarry,Glengarry Primary School,GLENGARRY,3854.0,-38.12764,146.57135,449,72.65,169,27.35,618,205041098,Yallourn North - Glengarry,2RVIC,Victoria,342.7019
6694,VIC,Gippsland,3765,Glenmaggie,Glenmaggie Mechanics Institute Hall,GLENMAGGIE,3858.0,-37.8949,146.75092,130,80.75,31,19.25,161,205051101,Maffra,2RVIC,Victoria,2532.3197
6695,VIC,Gippsland,3766,Golden Beach,Golden-Paradise Beach Community Hall,GOLDEN BEACH,3851.0,-38.21094,147.3983,90,49.72,91,50.28,181,205051100,Longford - Loch Sport,2RVIC,Victoria,1610.8492
6696,VIC,Gippsland,3767,Gormandale,Gormandale Mechanics Institute,GORMANDALE,3873.0,-38.29466,146.70176,287,73.03,106,26.97,393,205051102,Rosedale,2RVIC,Victoria,968.4596
6697,VIC,Gippsland,4396,Hazelwood North,Hazelwood North Primary School,HAZELWOOD NORTH,3840.0,-38.2683,146.44799999999998,369,60.59,240,39.41,609,205041094,Churchill,2RVIC,Victoria,796.523
6698,VIC,Gippsland,3770,Heyfield,War Memorial Hall,HEYFIELD,3858.0,-37.98489,146.784515,810,74.31,280,25.69,1090,205051101,Maffra,2RVIC,Victoria,2532.3197
6699,VIC,Gippsland,31662,Johnsonville,Johnsonville Public Hall,JOHNSONVILLE,3902.0,-37.82032,147.83037,379,67.2,185,32.8,564,205021082,Bruthen - Omeo,2RVIC,Victoria,7377.4172
6700,VIC,Gippsland,3778,Lakes Entrance,Lakes Entrance Mechanics Institute,LAKES ENTRANCE,3909.0,-37.878553600000004,147.9865037,736,67.71,351,32.29,1087,205021084,Lakes Entrance,2RVIC,Victoria,214.0352
6701,VIC,Gippsland,46541,Lakes Entrance East,St Brendan's Catholic Primary School,LAKES ENTRANCE,3909.0,-37.8707025,148.011701,277,69.6,121,30.4,398,205021084,Lakes Entrance,2RVIC,Victoria,214.0352
6703,VIC,Gippsland,83206,Lakes Entrance PPVC,Mechanics Institute Hall,LAKES ENTRANCE,3909.0,-37.8800262,147.9859004,2164,73.68,773,26.32,2937,205021084,Lakes Entrance,2RVIC,Victoria,214.0352
6704,VIC,Gippsland,3781,Lindenow,Lindenow Kindergarten,LINDENOW,3865.0,-37.8001,147.459,427,75.58,138,24.42,565,205021082,Bruthen - Omeo,2RVIC,Victoria,7377.4172
6705,VIC,Gippsland,3783,Loch Sport,Loch Sport Public Hall,LOCH SPORT,3851.0,-38.03409,147.60075,199,56.21,155,43.79,354,205051100,Longford - Loch Sport,2RVIC,Victoria,1610.8492
6706,VIC,Gippsland,3784,Longford,Longford Primary School,LONGFORD,3851.0,-38.1712,147.088,299,72.57,113,27.43,412,205051100,Longford - Loch Sport,2RVIC,Victoria,1610.8492
6707,VIC,Gippsland,82929,Lucknow,Lucknow Memorial Hall,LUCKNOW,3875.0,-37.81,147.64700000000002,411,70.62,171,29.38,582,205021081,Bairnsdale,2RVIC,Victoria,155.0115
6708,VIC,Gippsland,3786,Maffra,Maffra Memorial Hall,MAFFRA,3860.0,-37.96764,146.9785,1358,75.82,433,24.18,1791,205051101,Maffra,2RVIC,Victoria,2532.3197
6709,VIC,Gippsland,3787,Mallacoota,Miva Miva Health Centre,MALLACOOTA,3892.0,-37.55915,149.75038,309,50.57,302,49.43,611,205021085,Orbost,2RVIC,Victoria,11384.3433
6710,VIC,Gippsland,3789,Marlo,Marlo Primary School,MARLO,3888.0,-37.7968,148.534,182,61.9,112,38.1,294,205021085,Orbost,2RVIC,Victoria,11384.3433
6711,VIC,Gippsland,3792,Metung,Metung Primary School,METUNG,3904.0,-37.8828729,147.8521271,328,58.99,228,41.01,556,205021084,Lakes Entrance,2RVIC,Victoria,214.0352
6712,VIC,Gippsland,4408,Morwell,Morwell Senior Citizens Centre,MORWELL,3840.0,-38.23875,146.3883,550,47.09,618,52.91,1168,205041096,Morwell,2RVIC,Victoria,85.4861
6713,VIC,Gippsland,4410,Morwell Estate,Morwell Kurnai College,MORWELL,3840.0,-38.2287,146.433,730,48.96,761,51.04,1491,205041096,Morwell,2RVIC,Victoria,85.4861
6714,VIC,Gippsland,65862,Morwell GIPPSLAND PPVC,Morwell Senior Citizens Centre,MORWELL,3840.0,-38.2372815,146.3900264,4045,55.34,3265,44.66,7310,205041096,Morwell,2RVIC,Victoria,85.4861
6715,VIC,Gippsland,3799,Nambrok,Nambrok-Denison Primary School,NAMBROK,3847.0,-38.053706,146.874393,220,86.96,33,13.04,253,205051102,Rosedale,2RVIC,Victoria,968.4596
6716,VIC,Gippsland,57719,Newlands Arm,Newlands Arm Community Centre,NEWLANDS ARM,3875.0,-37.92758,147.69283000000001,203,71.23,82,28.77,285,205021086,Paynesville,2RVIC,Victoria,417.8856
6717,VIC,Gippsland,3802,Newmerella,Newmerella Primary School,NEWMERELLA,3886.0,-37.7365,148.433,322,80.9,76,19.1,398,205021085,Orbost,2RVIC,Victoria,11384.3433
6718,VIC,Gippsland,3804,Nicholson,Nicholson Primary School,NICHOLSON,3882.0,-37.8156,147.744,295,69.74,128,30.26,423,205021082,Bruthen - Omeo,2RVIC,Victoria,7377.4172
6719,VIC,Gippsland,3805,Nowa Nowa,Community Health Centre,NOWA NOWA,3887.0,-37.731,148.093,131,75.72,42,24.28,173,205021085,Orbost,2RVIC,Victoria,11384.3433
6720,VIC,Gippsland,3807,Omeo,Soldiers Memorial Hall,OMEO,3898.0,-37.1008,147.59146,241,82.25,52,17.75,293,205021082,Bruthen - Omeo,2RVIC,Victoria,7377.4172
6721,VIC,Gippsland,3808,Orbost,St James Anglican Hall,ORBOST,3888.0,-37.7081,148.45647,640,68.82,290,31.18,930,205021085,Orbost,2RVIC,Victoria,11384.3433
6722,VIC,Gippsland,3810,Paynesville,Paynesville Primary School,PAYNESVILLE,3880.0,-37.91191,147.71522,659,60.91,423,39.09,1082,205021086,Paynesville,2RVIC,Victoria,417.8856
6723,VIC,Gippsland,3811,Port Albert,Port Albert Mechanics Institute,PORT ALBERT,3971.0,-38.67246289999999,146.6923844,140,66.67,70,33.33,210,205051104,Yarram,2RVIC,Victoria,1931.8629
6724,VIC,Gippsland,3815,Rosedale,Rosedale Public Hall,ROSEDALE,3847.0,-38.1516,146.787,539,69.1,241,30.9,780,205051102,Rosedale,2RVIC,Victoria,968.4596
6725,VIC,Gippsland,3817,Sale,Sale Memorial Hall,SALE,3850.0,-38.109426299999996,147.06723459999998,918,70.45,385,29.55,1303,205051103,Sale,2RVIC,Victoria,45.6023
6726,VIC,Gippsland,3818,Sale East,Araluen Primary School,SALE,3850.0,-38.10733,147.089,628,71.36,252,28.64,880,205051103,Sale,2RVIC,Victoria,45.6023
6727,VIC,Gippsland,3819,Sale North,Sale College Guthridge Campus,SALE,3850.0,-38.09669,147.08246,598,67.72,285,32.28,883,205051103,Sale,2RVIC,Victoria,45.6023
6728,VIC,Gippsland,38292,Sale PPVC,Sale PPVC,SALE,3850.0,-38.1084972,147.0658846,8467,73.74,3016,26.26,11483,205051103,Sale,2RVIC,Victoria,45.6023
6729,VIC,Gippsland,3820,Seaspray,Seaspray Public Hall,SEASPRAY,3851.0,-38.3747,147.19,112,70.0,48,30.0,160,205051100,Longford - Loch Sport,2RVIC,Victoria,1610.8492
6734,VIC,Gippsland,3824,Stratford,Stratford Primary School,STRATFORD,3862.0,-37.968121000000004,147.085175,614,70.66,255,29.34,869,205051101,Maffra,2RVIC,Victoria,2532.3197
6735,VIC,Gippsland,3827,Swifts Creek,Swifts Creek Hall,SWIFTS CREEK,3896.0,-37.2641,147.721,188,71.21,76,28.79,264,205021082,Bruthen - Omeo,2RVIC,Victoria,7377.4172
6736,VIC,Gippsland,3834,Toongabbie,Toongabbie Primary School,TOONGABBIE,3856.0,-38.05682,146.62472,291,66.44,147,33.56,438,205041098,Yallourn North - Glengarry,2RVIC,Victoria,342.7019
6737,VIC,Gippsland,3836,Toorloo Arm,Toorloo Arm Primary School,LAKE TYERS BEACH,3909.0,-37.8524375,148.0507525,301,71.33,121,28.67,422,205021084,Lakes Entrance,2RVIC,Victoria,214.0352
6738,VIC,Gippsland,4428,Traralgon,Grey St Primary School,TRARALGON,3844.0,-38.193000000000005,146.53799999999998,1495,60.62,971,39.38,2466,205041097,Traralgon,2RVIC,Victoria,149.6729
6739,VIC,Gippsland,4429,Traralgon East,Liddiard Rd Primary School,TRARALGON,3844.0,-38.2014,146.55200000000002,1094,57.98,793,42.02,1887,205041097,Traralgon,2RVIC,Victoria,149.6729
6740,VIC,Gippsland,4389,Traralgon North,Traralgon College,TRARALGON,3844.0,-38.1909,146.516,927,60.79,598,39.21,1525,205041097,Traralgon,2RVIC,Victoria,149.6729
6741,VIC,Gippsland,32107,Traralgon PPVC,Traralgon PPVC,TRARALGON EAST,3844.0,-38.189851700000006,146.5637931,7687,66.29,3909,33.71,11596,205041097,Traralgon,2RVIC,Victoria,149.6729
6742,VIC,Gippsland,4430,Traralgon South,Traralgon South Community Hall,TRARALGON SOUTH,3844.0,-38.297,146.54,209,60.76,135,39.24,344,205041094,Churchill,2RVIC,Victoria,796.523
6743,VIC,Gippsland,83204,Traralgon West,Kosciuszko St Primary School,TRARALGON,3844.0,-38.201091999999996,146.515165,392,61.15,249,38.85,641,205041097,Traralgon,2RVIC,Victoria,149.6729
6744,VIC,Gippsland,4432,Tyers,Tyers Primary School,TYERS,3844.0,-38.14909,146.47799999999998,205,62.12,125,37.88,330,205041098,Yallourn North - Glengarry,2RVIC,Victoria,342.7019
6745,VIC,Gippsland,3840,Woodside,Woodside Primary School,WOODSIDE,3874.0,-38.5282,146.876,202,67.79,96,32.21,298,205051104,Yarram,2RVIC,Victoria,1931.8629
6746,VIC,Gippsland,4439,Yallourn North,Yallourn North Primary School,YALLOURN NORTH,3825.0,-38.163513099999996,146.36233090000002,214,44.77,264,55.23,478,205041098,Yallourn North - Glengarry,2RVIC,Victoria,342.7019
6747,VIC,Gippsland,3846,Yarram,St Mary's Primary School,YARRAM,3971.0,-38.557603,146.676822,806,72.81,301,27.19,1107,205051104,Yarram,2RVIC,Victoria,1931.8629
6748,VIC,Gippsland,3847,Yinnar,Yinnar & District Memorial Hall,YINNAR,3869.0,-38.320282,146.330296,427,59.22,294,40.78,721,205041094,Churchill,2RVIC,Victoria,796.523
6749,VIC,Goldstein,4133,Beaumaris,Beaumaris Anglican Church - St Michael and All Angels,BEAUMARIS,3193.0,-37.9910669,145.03680319999998,848,67.46,409,32.54,1257,208011168,Beaumaris,2GMEL,Victoria,5.9678
6750,VIC,Goldstein,83811,Beaumaris Central,Beaumaris Secondary College,BEAUMARIS,3193.0,-37.978,145.034,1282,64.39,709,35.61,1991,208011168,Beaumaris,2GMEL,Victoria,5.9678
6751,VIC,Goldstein,31765,Beaumaris East (Goldstein),Mentone Girls Secondary College,MENTONE,3194.0,-37.9803,145.054,415,51.55,390,48.45,805,208031190,Mentone,2GMEL,Victoria,4.45
6752,VIC,Goldstein,4136,Beaumaris North,Beaumaris North Primary School,BEAUMARIS,3193.0,-37.9744,145.037,657,61.0,420,39.0,1077,208011168,Beaumaris,2GMEL,Victoria,5.9678
6753,VIC,Goldstein,3852,Bentleigh,Our Lady of the Sacred Heart College,BENTLEIGH,3204.0,-37.9253,145.04,1243,50.84,1202,49.16,2445,208021174,Bentleigh - McKinnon,2GMEL,Victoria,6.2242
6754,VIC,Goldstein,31762,Bentleigh Central (Goldstein),St John's Church Hall,BENTLEIGH EAST,3165.0,-37.9207,145.05200000000002,381,48.85,399,51.15,780,208021427,Bentleigh East (South),2GMEL,Victoria,4.5882
6755,VIC,Goldstein,3853,Bentleigh West,Bentleigh West Primary School,BENTLEIGH,3204.0,-37.9205,145.026,1026,52.67,922,47.33,1948,208021174,Bentleigh - McKinnon,2GMEL,Victoria,6.2242
6756,VIC,Goldstein,4138,Black Rock,Black Rock Primary School,BLACK ROCK,3193.0,-37.9699,145.02200000000002,728,60.67,472,39.33,1200,208011173,Sandringham - Black Rock,2GMEL,Victoria,6.4301
6757,VIC,Goldstein,4139,Black Rock South,Black Rock Uniting Church Hall,BLACK ROCK,3193.0,-37.9762,145.02200000000002,961,63.56,551,36.44,1512,208011173,Sandringham - Black Rock,2GMEL,Victoria,6.4301
6758,VIC,Goldstein,65443,BLV Goldstein PPVC,Goldstein Divisional Office,HEATHERTON,3202.0,-37.9519115,145.0047172,16,66.67,8,33.33,24,208011173,Sandringham - Black Rock,2GMEL,Victoria,6.4301
6759,VIC,Goldstein,3854,Brighton,Brighton Primary School,BRIGHTON,3186.0,-37.9123,145.001,1613,61.26,1020,38.74,2633,208011169,Brighton (Vic.),2GMEL,Victoria,8.2005
6760,VIC,Goldstein,3855,Brighton Beach,Brighton Beach Primary School,BRIGHTON,3186.0,-37.921966999999995,144.995129,742,66.07,381,33.93,1123,208011169,Brighton (Vic.),2GMEL,Victoria,8.2005
